"","logFC","logCPM","LR","PValue","FDR","names","dir","symbol"
"ENSG00000073711.PPP2R3A",-0.0251747677999131,3.79914836355694,0.0569279341214255,0.811419057393566,0.996924660785995,"ENSG00000073711.PPP2R3A","downr","PPP2R3A"
"ENSG00000276438.PPP2R3B",0.125014219091531,1.79455135906977,0.381897462028817,0.536589492185997,0.996924660785995,"ENSG00000276438.PPP2R3B","upr","PPP2R3B"
"ENSG00000092020.PPP2R3C",0.0334574261114457,6.59281876270578,0.389031770932582,0.532808783521806,0.996924660785995,"ENSG00000092020.PPP2R3C","upr","PPP2R3C"
"ENSG00000066027.PPP2R5A",-0.714834237010959,-0.459141097888228,2.58293939111923,0.10802090307512,0.882159105672596,"ENSG00000066027.PPP2R5A","downr","PPP2R5A"
"ENSG00000068971.PPP2R5B",-0.039822579264889,5.66001927376022,0.424105318838469,0.514895645777829,0.996041153191377,"ENSG00000068971.PPP2R5B","downr","PPP2R5B"
"ENSG00000078304.PPP2R5C",-0.052634605878497,5.1289764419843,0.564756640279224,0.452350043508658,0.992705605531973,"ENSG00000078304.PPP2R5C","downr","PPP2R5C"
"ENSG00000112640.PPP2R5D",0.000505545767355781,4.9291117462668,3.68722700017088e-05,0.995155071968631,0.998947978233999,"ENSG00000112640.PPP2R5D","upr","PPP2R5D"
"ENSG00000154001.PPP2R5E",0.102284440222791,5.44404614053042,1.55168014952775,0.212887576622657,0.971863844723285,"ENSG00000154001.PPP2R5E","upr","PPP2R5E"
"ENSG00000138814.PPP3CA",0.0975856810117607,3.88747764003455,0.951473173143322,0.329344597055106,0.986816411214075,"ENSG00000138814.PPP3CA","upr","PPP3CA"
"ENSG00000107758.PPP3CB",-0.0593592442143726,4.87796439646946,0.490499367023714,0.483704632800735,0.994574902730772,"ENSG00000107758.PPP3CB","downr","PPP3CB"
"ENSG00000120910.PPP3CC",-0.108872233190772,4.83541346165506,2.5479629883396,0.110436558876033,0.887649920841477,"ENSG00000120910.PPP3CC","downr","PPP3CC"
"ENSG00000221823.PPP3R1",-0.0977942305913957,2.19487478274367,0.213660286702142,0.643913511284305,0.996924660785995,"ENSG00000221823.PPP3R1","downr","PPP3R1"
"ENSG00000149923.PPP4C",0.00984134000695492,6.90163664582463,0.0286325689332614,0.865630198074254,0.996924660785995,"ENSG00000149923.PPP4C","upr","PPP4C"
"ENSG00000154845.PPP4R1",0.0362318224291283,3.93281402274963,0.147010179085683,0.70140906995054,0.996924660785995,"ENSG00000154845.PPP4R1","upr","PPP4R1"
"ENSG00000124224.PPP4R1L",0.14823479272885,-1.1783849450694,0.0619524071311304,0.803436275043856,0.996924660785995,"ENSG00000124224.PPP4R1L","upr","PPP4R1L"
"ENSG00000163605.PPP4R2",0.0353888509178959,3.38577791220631,0.102599379142822,0.748732298466843,0.996924660785995,"ENSG00000163605.PPP4R2","upr","PPP4R2"
"ENSG00000100796.PPP4R3A",0.0549530405570081,3.48191871291081,0.319620699172589,0.571835680046645,0.996924660785995,"ENSG00000100796.PPP4R3A","upr","PPP4R3A"
"ENSG00000275052.PPP4R3B",0.0139603441821331,5.60383199734538,0.0307434782956513,0.860813911045884,0.996924660785995,"ENSG00000275052.PPP4R3B","upr","PPP4R3B"
"ENSG00000278326.PPP4R4",0.207934534404331,1.78760406196984,1.05053386032553,0.305384166080994,0.986816411214075,"ENSG00000278326.PPP4R4","upr","PPP4R4"
"ENSG00000011485.PPP5C",0.0937728049215071,6.10596187347781,2.58091273161764,0.108159279107848,0.882159105672596,"ENSG00000011485.PPP5C","upr","PPP5C"
"ENSG00000230510.PPP5D1P",-0.244436900498888,0.934877869930387,1.13516243176773,0.286676855627221,0.986816411214075,"ENSG00000230510.PPP5D1P","downr","PPP5D1P"
"ENSG00000119414.PPP6C",0.202894772655583,5.27172902217847,9.21291781764422,0.00240313373477135,0.198325286833491,"ENSG00000119414.PPP6C","upr","PPP6C"
"ENSG00000105063.PPP6R1",0.123825815820987,4.10679575497529,2.35198833626818,0.125123323066259,0.903610779644277,"ENSG00000105063.PPP6R1","upr","PPP6R1"
"ENSG00000100239.PPP6R2",0.0237446767414077,4.14071950492132,0.0713979063935675,0.789312199142904,0.996924660785995,"ENSG00000100239.PPP6R2","upr","PPP6R2"
"ENSG00000110075.PPP6R3",-0.00709274249921573,3.41603704548267,0.00283186875828001,0.957560360728167,0.996924660785995,"ENSG00000110075.PPP6R3","downr","PPP6R3"
"ENSG00000148840.PPRC1",0.198338768829101,2.41269525429592,2.23368012865783,0.135031886316776,0.921613112923024,"ENSG00000148840.PPRC1","upr","PPRC1"
"ENSG00000131238.PPT1",-0.0186806050183162,6.38516383452359,0.105547928916645,0.745270828957035,0.996924660785995,"ENSG00000131238.PPT1","downr","PPT1"
"ENSG00000168452.PPT2",-0.0582456268317131,5.07990525256594,0.627908855623685,0.428123398411279,0.992705605531973,"ENSG00000168452.PPT2","downr","PPT2"
"ENSG00000196850.PPTC7",0.249185912497439,2.46406393085981,2.85699345623099,0.0909773987894218,0.858620497788038,"ENSG00000196850.PPTC7","upr","PPTC7"
"ENSG00000113593.PPWD1",0.0538428861601727,3.28625114856609,0.252168912581493,0.61555200309436,0.996924660785995,"ENSG00000113593.PPWD1","upr","PPWD1"
"ENSG00000102103.PQBP1",0.0927440219420294,7.10048965956139,3.08453617043315,0.0790397975752541,0.835101941187766,"ENSG00000102103.PQBP1","upr","PQBP1"
"ENSG00000135617.PRADC1",0.0876925154665474,5.48895171931769,1.73795418609414,0.187398253782933,0.949745871369,"ENSG00000135617.PRADC1","upr","PRADC1"
"ENSG00000243279.PRAF2",-0.1791911330166,7.64551996304266,7.46719616320502,0.00628333331745365,0.35355650163172,"ENSG00000243279.PRAF2","downr","PRAF2"
"ENSG00000165828.PRAP1",-0.0122792930099769,6.00504564580419,0.021661706789164,0.882990604937518,0.996924660785995,"ENSG00000165828.PRAP1","downr","PRAP1"
"ENSG00000198901.PRC1",0.0165828134089153,1.79432727426023,0.0106401394138409,0.917843087887328,0.996924660785995,"ENSG00000198901.PRC1","upr","PRC1"
"ENSG00000143294.PRCC",-0.0974851209106201,5.51386797020016,2.31358464365613,0.128247988157696,0.908066665434972,"ENSG00000143294.PRCC","downr","PRCC"
"ENSG00000214140.PRCD",0.284633081944317,0.53221994399404,0.812041024195848,0.36751750851351,0.991943960031022,"ENSG00000214140.PRCD","upr","PRCD"
"ENSG00000137509.PRCP",-0.0689575969007664,5.90228250451964,1.28458713611534,0.257047873994517,0.986816411214075,"ENSG00000137509.PRCP","downr","PRCP"
"ENSG00000170325.PRDM10",-0.310713806643784,0.863768744536508,1.45589043248602,0.22758512948371,0.979041126547054,"ENSG00000170325.PRDM10","downr","PRDM10"
"ENSG00000019485.PRDM11",0.676326576618506,0.720420221194869,6.80525693006485,0.00908898742142338,0.409599833014015,"ENSG00000019485.PRDM11","upr","PRDM11"
"ENSG00000130711.PRDM12",0.336244260839682,-0.409303138875976,0.514324004056368,0.473272995037377,0.993447231182541,"ENSG00000130711.PRDM12","upr","PRDM12"
"ENSG00000112238.PRDM13",0.0840822110837136,-1.22909857445446,0.0245444881494414,0.875507448830017,0.996924660785995,"ENSG00000112238.PRDM13","upr","PRDM13"
"ENSG00000147596.PRDM14",0.104418035151844,1.49463615387735,0.174798630906206,0.675881855704133,0.996924660785995,"ENSG00000147596.PRDM14","upr","PRDM14"
"ENSG00000141956.PRDM15",0.130530986295284,0.955195857684785,0.252006949352641,0.6156654546024,0.996924660785995,"ENSG00000141956.PRDM15","upr","PRDM15"
"ENSG00000116731.PRDM2",-0.0579470065713525,4.2243241939225,0.476326516281162,0.490090982439251,0.994574902730772,"ENSG00000116731.PRDM2","downr","PRDM2"
"ENSG00000110851.PRDM4",0.104884817028732,4.39984121387641,1.26884886705522,0.25998274276696,0.986816411214075,"ENSG00000110851.PRDM4","upr","PRDM4"
"ENSG00000138738.PRDM5",-0.762209780411521,-0.441595454077378,3.27732230945739,0.070243446003157,0.82069307279989,"ENSG00000138738.PRDM5","downr","PRDM5"
"ENSG00000117450.PRDX1",-0.00485883443055619,9.87210136649473,0.00376747566748747,0.951056766408041,0.996924660785995,"ENSG00000117450.PRDX1","downr","PRDX1"
"ENSG00000167815.PRDX2",0.0976067512746477,10.4767902514246,2.71570680117742,0.0993649494037138,0.871062041082732,"ENSG00000167815.PRDX2","upr","PRDX2"
"ENSG00000165672.PRDX3",0.0025646456994313,8.16384657985481,0.00246304342438464,0.960417990010418,0.996924660785995,"ENSG00000165672.PRDX3","upr","PRDX3"
"ENSG00000123131.PRDX4",0.00979787118545499,6.15763911198507,0.0284139027075323,0.866139411035595,0.996924660785995,"ENSG00000123131.PRDX4","upr","PRDX4"
"ENSG00000126432.PRDX5",0.0757311727231387,10.2194080335116,1.69904125572184,0.192413407691059,0.950865326430701,"ENSG00000126432.PRDX5","upr","PRDX5"
"ENSG00000117592.PRDX6",0.0176337802215641,6.72015561924774,0.0876078031240759,0.767240655709924,0.996924660785995,"ENSG00000117592.PRDX6","upr","PRDX6"
"ENSG00000138073.PREB",0.0273712401671178,5.276995066624,0.121291036273828,0.727638453083606,0.996924660785995,"ENSG00000138073.PREB","upr","PREB"
"ENSG00000169230.PRELID1",0.0260035960656509,7.51760751613747,0.274603431215742,0.600260335034846,0.996924660785995,"ENSG00000169230.PRELID1","upr","PRELID1"
"ENSG00000186314.PRELID2",0.197369262468738,0.843754767699373,0.636480375644599,0.42498818523522,0.992705605531973,"ENSG00000186314.PRELID2","upr","PRELID2"
"ENSG00000141391.PRELID3A",-0.261698029726704,-1.03813242964559,0.266784583602723,0.605496902234714,0.996924660785995,"ENSG00000141391.PRELID3A","downr","PRELID3A"
"ENSG00000101166.PRELID3B",-0.0476192095177657,4.89083392360356,0.312896245148709,0.575908347872554,0.996924660785995,"ENSG00000101166.PRELID3B","downr","PRELID3B"
"ENSG00000085377.PREP",0.0170780217002335,6.1225292912451,0.0629506488090463,0.801891672771769,0.996924660785995,"ENSG00000085377.PREP","upr","PREP"
"ENSG00000138078.PREPL",-0.135810499354753,6.95971101297738,3.93909562973269,0.0471761329387267,0.757009381791015,"ENSG00000138078.PREPL","downr","PREPL"
"ENSG00000124126.PREX1",-0.0970983216653358,-0.088973571377022,0.0691913342282522,0.792517854998301,0.996924660785995,"ENSG00000124126.PREX1","downr","PREX1"
"ENSG00000277823.PRH1",-0.0172940010647845,1.52704250227623,0.00610355876901458,0.937728401201921,0.996924660785995,"ENSG00000277823.PRH1","downr","PRH1"
"ENSG00000139174.PRICKLE1",-0.186966167436345,2.27021778424057,1.36259338257097,0.243088530982913,0.985257441870808,"ENSG00000139174.PRICKLE1","downr","PRICKLE1"
"ENSG00000163637.PRICKLE2",0.109073651438356,3.33957216607839,0.734450551942967,0.391444384217918,0.992705605531973,"ENSG00000163637.PRICKLE2","upr","PRICKLE2"
"ENSG00000198056.PRIM1",-0.120271949313284,3.4186475606926,1.10663429307017,0.292814750448914,0.986816411214075,"ENSG00000198056.PRIM1","downr","PRIM1"
"ENSG00000146143.PRIM2",0.247823037767574,1.09202806804879,1.20212426191416,0.272897519806082,0.986816411214075,"ENSG00000146143.PRIM2","upr","PRIM2"
"ENSG00000164306.PRIMPOL",0.126351837984671,2.43549617376772,0.542297014999312,0.461482324944728,0.993051750095811,"ENSG00000164306.PRIMPOL","upr","PRIMPOL"
"ENSG00000132356.PRKAA1",-0.107049688824149,3.12500488961201,0.753186199662094,0.385469332245475,0.992705605531973,"ENSG00000132356.PRKAA1","downr","PRKAA1"
"ENSG00000162409.PRKAA2",0.0840416513860091,2.77522299025961,0.365117692711088,0.545677646545624,0.996924660785995,"ENSG00000162409.PRKAA2","upr","PRKAA2"
"ENSG00000111725.PRKAB1",0.00528366145108274,4.56851500199814,0.00432319187415509,0.947576080975937,0.996924660785995,"ENSG00000111725.PRKAB1","upr","PRKAB1"
"ENSG00000131791.PRKAB2",-0.060175642241026,4.76826980098658,0.47094363242836,0.49255337355134,0.994734517660669,"ENSG00000131791.PRKAB2","downr","PRKAB2"
"ENSG00000288516.PRKACA",0.117427548836868,3.56422316428113,0.708945709883974,0.399794032977064,0.992705605531973,"ENSG00000288516.PRKACA","upr","PRKACA"
"ENSG00000142875.PRKACB",0.0275414106328105,5.77864205163513,0.139608917928545,0.708670110673045,0.996924660785995,"ENSG00000142875.PRKACB","upr","PRKACB"
"ENSG00000181929.PRKAG1",0.0629186182548772,5.22016307163395,0.25962552235141,0.61037754270382,0.996924660785995,"ENSG00000181929.PRKAG1","upr","PRKAG1"
"ENSG00000106617.PRKAG2",-0.0391184943568964,4.22832524945529,0.240574907445741,0.623791194368697,0.996924660785995,"ENSG00000106617.PRKAG2","downr","PRKAG2"
"ENSG00000108946.PRKAR1A",0.112425819129419,8.17509074226687,3.17669021846965,0.0746958909334277,0.82561667542749,"ENSG00000108946.PRKAR1A","upr","PRKAR1A"
"ENSG00000188191.PRKAR1B",0.0483626231171163,4.35251567626736,0.241489156597389,0.623132630286977,0.996924660785995,"ENSG00000188191.PRKAR1B","upr","PRKAR1B"
"ENSG00000114302.PRKAR2A",0.0412744584507921,5.73457743635725,0.395988133307798,0.529168459252045,0.996924660785995,"ENSG00000114302.PRKAR2A","upr","PRKAR2A"
"ENSG00000284096.PRKAR2B",-0.0174033629927446,6.88492391667614,0.0687205410961127,0.793208860366903,0.996924660785995,"ENSG00000284096.PRKAR2B","downr","PRKAR2B"
"ENSG00000154229.PRKCA",0.514050388293752,0.412098035539321,1.66942112050595,0.19633608853306,0.956569152434554,"ENSG00000154229.PRKCA","upr","PRKCA"
"ENSG00000166501.PRKCB",0.00311550450270003,5.83107409144917,0.0020032988989378,0.964300021595287,0.996924660785995,"ENSG00000166501.PRKCB","upr","PRKCB"
"ENSG00000163932.PRKCD",0.0847705470281477,4.19423987639371,0.619383737207292,0.431276385257289,0.992705605531973,"ENSG00000163932.PRKCD","upr","PRKCD"
"ENSG00000171132.PRKCE",-0.198694798607583,4.68749075385762,3.78664611152777,0.0516630700958103,0.777962228963326,"ENSG00000171132.PRKCE","downr","PRKCE"
"ENSG00000126583.PRKCG",-0.205984235149003,2.05845715749847,1.33042518471055,0.248729591077653,0.986816411214075,"ENSG00000126583.PRKCG","downr","PRKCG"
"ENSG00000027075.PRKCH",0.943995503274798,-0.816765391492944,4.64574406790932,0.031130638729633,0.679097224250888,"ENSG00000027075.PRKCH","upr","PRKCH"
"ENSG00000163558.PRKCI",-0.0820630920665395,5.01633301463353,0.925591026771123,0.336011220787449,0.988254025058909,"ENSG00000163558.PRKCI","downr","PRKCI"
"ENSG00000065675.PRKCQ",0.211702146160115,2.39890763488612,1.84770385378542,0.174050686086373,0.941553129024371,"ENSG00000065675.PRKCQ","upr","PRKCQ"
"ENSG00000130175.PRKCSH",0.0464132827471397,4.77825884487123,0.230516373966122,0.631141209066422,0.996924660785995,"ENSG00000130175.PRKCSH","upr","PRKCSH"
"ENSG00000067606.PRKCZ",0.157707176675693,6.59250406013032,4.17077372872148,0.0411270141580029,0.745960678042898,"ENSG00000067606.PRKCZ","upr","PRKCZ"
"ENSG00000184304.PRKD1",0.049606559988603,0.0239633038368553,0.0244162323487442,0.875830493601151,0.996924660785995,"ENSG00000184304.PRKD1","upr","PRKD1"
"ENSG00000105287.PRKD2",-0.100673156244051,0.730573190227435,0.121728063584298,0.727167770461327,0.996924660785995,"ENSG00000105287.PRKD2","downr","PRKD2"
"ENSG00000115825.PRKD3",0.224694621583815,1.24191533709628,0.827113783547045,0.363108438478035,0.991619724223891,"ENSG00000115825.PRKD3","upr","PRKD3"
"ENSG00000253729.PRKDC",0.0460991287369258,5.0135914444549,0.210390116754452,0.646461806225851,0.996924660785995,"ENSG00000253729.PRKDC","upr","PRKDC"
"ENSG00000185532.PRKG1",0.0618523503869286,2.79381221392267,0.0844964426208321,0.771293990077376,0.996924660785995,"ENSG00000185532.PRKG1","upr","PRKG1"
"ENSG00000138669.PRKG2",-0.16306652661206,1.37714232956344,0.441626905286988,0.506338260949084,0.996041153191377,"ENSG00000138669.PRKG2","downr","PRKG2"
"ENSG00000185345.PRKN",0.0681074893832319,1.81246042521587,0.168645011123686,0.681318847264593,0.996924660785995,"ENSG00000185345.PRKN","upr","PRKN"
"ENSG00000180228.PRKRA",0.0368722618426536,6.69334569410962,0.505617334020375,0.477042258309929,0.993447231182541,"ENSG00000180228.PRKRA","upr","PRKRA"
"ENSG00000128563.PRKRIP1",0.131947391932523,4.50565743150749,1.92226374164973,0.165607321511536,0.93389164852893,"ENSG00000128563.PRKRIP1","upr","PRKRIP1"
"ENSG00000183943.PRKX",0.165976517181513,4.83406387426811,3.91176455360877,0.0479492275016192,0.758557800358417,"ENSG00000183943.PRKX","upr","PRKX"
"ENSG00000119973.PRLHR",-0.201856864803564,2.03339944577333,0.914418096757842,0.33894487887124,0.988380300933635,"ENSG00000119973.PRLHR","downr","PRLHR"
"ENSG00000126457.PRMT1",0.0392727561733671,7.99806091183737,0.368595993951203,0.54377056805963,0.996924660785995,"ENSG00000126457.PRMT1","upr","PRMT1"
"ENSG00000160310.PRMT2",0.0483774083260143,8.00267090249232,0.497388682538094,0.480649765043123,0.993710449181457,"ENSG00000160310.PRMT2","upr","PRMT2"
"ENSG00000185238.PRMT3",-0.368883544422904,2.18144364611529,3.80418194531714,0.0511247437480647,0.773378888368128,"ENSG00000185238.PRMT3","downr","PRMT3"
"ENSG00000100462.PRMT5",-0.0088426687233566,6.14926760620998,0.0182623167248543,0.892502655853744,0.996924660785995,"ENSG00000100462.PRMT5","downr","PRMT5"
"ENSG00000198890.PRMT6",0.0114819699945708,4.67961536817733,0.0178783023906615,0.893632079799552,0.996924660785995,"ENSG00000198890.PRMT6","upr","PRMT6"
"ENSG00000132600.PRMT7",0.0056119891309536,4.50899679910668,0.00464460468172945,0.945665164611231,0.996924660785995,"ENSG00000132600.PRMT7","upr","PRMT7"
"ENSG00000111218.PRMT8",-0.0387464759926148,2.23052417124397,0.0455420332089176,0.831010461095858,0.996924660785995,"ENSG00000111218.PRMT8","downr","PRMT8"
"ENSG00000164169.PRMT9",-0.0994015942387072,3.20253047259369,0.602684468276379,0.437555609008068,0.992705605531973,"ENSG00000164169.PRMT9","downr","PRMT9"
"ENSG00000171867.PRNP",-0.0267955982540743,7.47940823643613,0.251948895532388,0.615706131077808,0.996924660785995,"ENSG00000171867.PRNP","downr","PRNP"
"ENSG00000228672.PROB1",-0.117954019302578,-1.14622605056871,0.0573874459505195,0.810673881659627,0.996924660785995,"ENSG00000228672.PROB1","downr","PROB1"
"ENSG00000167525.PROCA1",0.0651350233143225,1.73862656510772,0.117164303469179,0.732130616624031,0.996924660785995,"ENSG00000167525.PROCA1","upr","PROCA1"
"ENSG00000101000.PROCR",0.00254066977829704,-0.157007627204822,6.99638929031465e-05,0.99332621854935,0.99875846683862,"ENSG00000101000.PROCR","upr","PROCR"
"ENSG00000100033.PRODH",0.247028410575886,-0.595934058586647,0.383040174814845,0.535980660502688,0.996924660785995,"ENSG00000100033.PRODH","upr","PRODH"
"ENSG00000101292.PROKR2",-0.542324104950508,-0.601560812859798,0.844048700109571,0.358241401983385,0.989034844665958,"ENSG00000101292.PROKR2","downr","PROKR2"
"ENSG00000007062.PROM1",-0.5477913256828,-0.852926833309476,1.51525198073461,0.218339426498861,0.975028997178332,"ENSG00000007062.PROM1","downr","PROM1"
"ENSG00000100890.PRORP",-0.208235949016671,3.65891348317485,1.79270855478318,0.18059650053465,0.947504972382932,"ENSG00000100890.PRORP","downr","PRORP"
"ENSG00000162997.PRORSD1P",-0.084114173360067,0.0832089064637109,0.0546100718613935,0.815227220209172,0.996924660785995,"ENSG00000162997.PRORSD1P","downr","PRORSD1P"
"ENSG00000184500.PROS1",0.161446606038959,5.08997116359619,1.82502712409627,0.176716047818875,0.943873396987473,"ENSG00000184500.PROS1","upr","PROS1"
"ENSG00000120685.PROSER1",-0.330335347694445,2.57171820807141,6.37776354654026,0.0115558957757225,0.45617882087374,"ENSG00000120685.PROSER1","downr","PROSER1"
"ENSG00000167595.PROSER3",-0.0798932233231905,2.33758396542778,0.25119872508834,0.616232280243492,0.996924660785995,"ENSG00000167595.PROSER3","downr","PROSER3"
"ENSG00000117707.PROX1",-0.0888290915349733,3.64009889715469,0.814144130045151,0.36689786693845,0.991943960031022,"ENSG00000117707.PROX1","downr","PROX1"
"ENSG00000119608.PROX2",-0.0640053664045769,-0.0641132056557284,0.0217254827292539,0.88281972519221,0.996924660785995,"ENSG00000119608.PROX2","downr","PROX2"
"ENSG00000165630.PRPF18",0.046572294396402,4.5673421548152,0.383826107671958,0.535562647959967,0.996924660785995,"ENSG00000165630.PRPF18","upr","PRPF18"
"ENSG00000110107.PRPF19",-0.175719538648255,2.9700600056161,1.33907733809115,0.247196747042478,0.985937044084078,"ENSG00000110107.PRPF19","downr","PRPF19"
"ENSG00000117360.PRPF3",0.00469549838784411,3.63338783754019,0.00212309787411513,0.963248809157593,0.996924660785995,"ENSG00000117360.PRPF3","upr","PRPF3"
"ENSG00000274894.PRPF31",0.171481313766085,5.35417948643541,6.10710878956125,0.0134639200795556,0.491969269823457,"ENSG00000274894.PRPF31","upr","PRPF31"
"ENSG00000134748.PRPF38A",0.157387276650408,4.82955515251312,4.70037207116558,0.0301560884066352,0.671782585699538,"ENSG00000134748.PRPF38A","upr","PRPF38A"
"ENSG00000134186.PRPF38B",-0.0421626980768353,4.63398140785728,0.188682217906754,0.664015666523266,0.996924660785995,"ENSG00000134186.PRPF38B","downr","PRPF38B"
"ENSG00000185246.PRPF39",0.146452413034863,3.71805168958897,1.66605849591408,0.196787299215079,0.956569152434554,"ENSG00000185246.PRPF39","upr","PRPF39"
"ENSG00000136875.PRPF4",-0.0271410228280786,4.43411086206733,0.0968682964086103,0.755620669127353,0.996924660785995,"ENSG00000136875.PRPF4","downr","PRPF4"
"ENSG00000196504.PRPF40A",0.0237687085886069,6.61913949336854,0.166632824178659,0.683121826945987,0.996924660785995,"ENSG00000196504.PRPF40A","upr","PRPF40A"
"ENSG00000110844.PRPF40B",0.0783710558294506,3.8921065754388,0.56956586989104,0.45043147969635,0.992705605531973,"ENSG00000110844.PRPF40B","upr","PRPF40B"
"ENSG00000112739.PRPF4B",0.0897741868070229,4.2918072295923,1.07578236941033,0.299642988402482,0.986816411214075,"ENSG00000112739.PRPF4B","upr","PRPF4B"
"ENSG00000101161.PRPF6",0.113956403652126,5.87180875656319,3.44487619930655,0.0634481748206414,0.818422483610592,"ENSG00000101161.PRPF6","upr","PRPF6"
"ENSG00000274442.PRPF8",-0.0355823953109849,5.64293299562764,0.259609352810111,0.61038866170115,0.996924660785995,"ENSG00000274442.PRPF8","downr","PRPF8"
"ENSG00000135406.PRPH",0.0329416305583332,9.29138280672166,0.286329640405796,0.592582240941231,0.996924660785995,"ENSG00000135406.PRPH","upr","PRPH"
"ENSG00000112619.PRPH2",-0.289117325439994,1.46658649375099,1.07683614146488,0.299406412422564,0.986816411214075,"ENSG00000112619.PRPH2","downr","PRPH2"
"ENSG00000147224.PRPS1",0.00685074755359674,4.31873796578861,0.00350038881795989,0.952821416443016,0.996924660785995,"ENSG00000147224.PRPS1","upr","PRPS1"
"ENSG00000101911.PRPS2",0.368872813496574,1.45613468902137,3.38408462231268,0.0658287230006155,0.82069307279989,"ENSG00000101911.PRPS2","upr","PRPS2"
"ENSG00000161542.PRPSAP1",0.0592291586287243,5.58939914282549,0.957198115950631,0.327893821461212,0.986816411214075,"ENSG00000161542.PRPSAP1","upr","PRPSAP1"
"ENSG00000141127.PRPSAP2",-0.00376356626590795,4.67488279857366,0.00243210173990338,0.960667195105953,0.996924660785995,"ENSG00000141127.PRPSAP2","downr","PRPSAP2"
"ENSG00000068489.PRR11",-0.780760395911188,-0.240492000760369,3.97973292219678,0.0460508644787799,0.755011677701024,"ENSG00000068489.PRR11","downr","PRR11"
"ENSG00000126464.PRR12",-0.862772185654085,-0.521532311093753,4.02488901142695,0.0448335697208269,0.755011677701024,"ENSG00000126464.PRR12","downr","PRR12"
"ENSG00000205352.PRR13",-0.0683838468692192,7.12374772297128,1.3500731614119,0.245265327039053,0.985807286085126,"ENSG00000205352.PRR13","downr","PRR13"
"ENSG00000156858.PRR14",-0.217598752093855,2.14003485041864,2.16217281169065,0.141444555687671,0.924364616584877,"ENSG00000156858.PRR14","downr","PRR14"
"ENSG00000183530.PRR14L",-0.0623960778230911,4.60142041252145,0.612328651352808,0.433912376578824,0.992705605531973,"ENSG00000183530.PRR14L","downr","PRR14L"
"ENSG00000176532.PRR15",-0.189002154130497,-0.185474093465704,0.255206302432569,0.613432784629902,0.996924660785995,"ENSG00000176532.PRR15","downr","PRR15"
"ENSG00000167183.PRR15L",0.175177038707344,2.44724123667311,1.21911773966641,0.269533865464762,0.986816411214075,"ENSG00000167183.PRR15L","upr","PRR15L"
"ENSG00000188368.PRR19",-0.0109428844442161,2.13634049996694,0.00384581578002319,0.950551172086985,0.996924660785995,"ENSG00000188368.PRR19","downr","PRR19"
"ENSG00000224383.PRR29",-0.473189878132639,-0.535390625592072,1.20255643826397,0.272811326712942,0.986816411214075,"ENSG00000224383.PRR29","downr","PRR29"
"ENSG00000223766.PRR3",-0.0552745748128507,5.0310523035448,0.535849113635393,0.464158097740656,0.993051750095811,"ENSG00000223766.PRR3","downr","PRR3"
"ENSG00000183248.PRR36",-0.379663702726474,4.44201014618012,15.4494915878238,8.47397358044141e-05,0.0167841170049943,"ENSG00000183248.PRR36","downr","PRR36"
"ENSG00000263247.PRR4",-0.134959499191747,5.27035139717834,3.35830469635806,0.0668668722189671,0.82069307279989,"ENSG00000263247.PRR4","downr","PRR4"
"ENSG00000186654.PRR5",0.120082492774636,4.56021897475049,1.90981833410928,0.166983439794844,0.93389164852893,"ENSG00000186654.PRR5","upr","PRR5"
"ENSG00000248405.PRR5-ARHGAP8",0.0313578490683476,-0.304046035333599,0.00244850783213124,0.960534863407206,0.996924660785995,"ENSG00000248405.PRR5-ARHGAP8","upr","PRR5-ARHGAP8"
"ENSG00000131188.PRR7",-0.229778315329461,2.58768112484742,1.60829759061283,0.204731273578462,0.96316396542308,"ENSG00000131188.PRR7","downr","PRR7"
"ENSG00000164244.PRRC1",-0.468951696773933,4.35723413591161,25.0477562537281,5.59277974634906e-07,0.000230473027463271,"ENSG00000164244.PRRC1","downr","PRRC1"
"ENSG00000226618.PRRC2A",-0.0483600323285528,2.34264911544241,0.0881430625207464,0.766551274798222,0.996924660785995,"ENSG00000226618.PRRC2A","downr","PRRC2A"
"ENSG00000288701.PRRC2B",0.0551568346966074,6.09375328819284,0.629111444655059,0.427681429228428,0.992705605531973,"ENSG00000288701.PRRC2B","upr","PRRC2B"
"ENSG00000117523.PRRC2C",0.0911397439962302,6.64267084653395,1.71914850586609,0.189802687848885,0.949745871369,"ENSG00000117523.PRRC2C","upr","PRRC2C"
"ENSG00000130962.PRRG1",-0.148743838679524,2.59599564234581,0.901975641184743,0.34225252096441,0.988380300933635,"ENSG00000130962.PRRG1","downr","PRRG1"
"ENSG00000130032.PRRG3",0.00294786868616492,0.827638394151838,6.80646716997302e-05,0.993417422031698,0.99875846683862,"ENSG00000130032.PRRG3","upr","PRRG3"
"ENSG00000135378.PRRG4",0.392283955670717,-0.939321676229717,0.671621609491265,0.412486810880883,0.992705605531973,"ENSG00000135378.PRRG4","upr","PRRG4"
"ENSG00000229071.PRRT1",-0.315932560557499,2.81721207565627,6.45953102707676,0.0110358767295276,0.447917892942984,"ENSG00000229071.PRRT1","downr","PRRT1"
"ENSG00000167371.PRRT2",-0.466287277227403,6.01059350554162,42.619851174095,6.6481252175341e-11,6.17236875665431e-08,"ENSG00000167371.PRRT2","downr","PRRT2"
