"Table.ID","Cell.Trace","Peak.Time[Frame]","Peak.Intensity[df/F]","Table","Peak.Start[Frame]","Peak.Stop[Frame]","Start.Intensity[df/F]","Stop.Intensity[df/F]","Peak.Duration[s]","Duration.To.Peak[s]","Time.To.Decay[s]","Baseline.Intensity[df/F]","Amplitude","Peak.Time[s]","Peak.Start[s]","Peak.Stop[s]"
"2","Mean1",149,0.238105093710475,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",147,155,0.0102966540186271,0.00937679659652754,3.176,0.794,2.382,0.00983672530757732,19.0058554286918,59.153,58.359,61.535
"2","Mean1",178,0.289105438657008,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",174,185,0.000540416235483466,0.00154651029090494,4.367,1.588,2.779,0.0010434632631942,23.984331675666,70.666,69.078,73.445
"2","Mean1",208,0.229354949982753,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",206,212,0.0125675520294355,0.000212717028860562,2.382,0.794,1.588,0.00639013452914802,18.5642762413611,82.576,81.782,84.164
"2","Mean1",23,0.228009658502932,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",22,27,0.0419512475566287,0.0387892376681615,1.985,0.397,1.588,0.0403702426123951,15.6230477139313,9.131,8.734,10.719
"2","Mean1",235,0.231867310566862,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",234,241,0.00539266413705869,0.000580659997700351,2.779,0.397,2.382,0.00298666206737952,19.056834489343,93.295,92.898,95.677
"2","Mean1",257,0.238254570541566,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",252,261,0.0102506611475221,0.00354145107508344,3.573,1.985,1.588,0.00689605611130275,19.263144115077,102.029,100.044,103.617
"2","Mean1",306,0.286000919857422,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",303,312,0.00101759227319761,0.00250086236633323,3.573,1.191,2.382,0.00175922731976542,23.6662510578001,121.482,120.291,123.864
"2","Mean1",331,0.237708405197194,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",330,338,0.00461653443716222,0.00379441186616073,3.176,0.397,2.779,0.00420547315166147,19.4416904965126,131.407,131.01,134.186
"2","Mean1",361,0.17923996780499,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",360,367,0.00815798551224567,0.0051397033459814,2.779,0.397,2.382,0.00664884442911353,14.370111645814,143.317,142.92,145.699
"2","Mean1",377,0.238496033114867,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",375,383,0.000413935839944824,0.00301828216626426,3.176,0.794,2.382,0.00171610900310454,19.7145361732373,149.669,148.875,152.051
