"","TimePoint","Cond","DendriteArea","SomaArea","Count_MaskPSDbySYNdend","Count_MaskedNuclei","Count_MaskedRotSynbyPSDDend","SynapseCounts","Count_PSDMaskByDEND","Count_SynMaskByDend","FileName_MAP2","ImageNumber","Synapses_by_length","Math_RandomParticlesPerCell","Synapses_by_area","Synapses_by_Cell","Mean_IntegrIntensity_PSD95inDend","Mean_Intensity_PSD95inDend","Mean_IntegrIntensity_SyninDend","Mean_Intensity_SyninDend","CVS","Image","Length","Length_um","CVSi","DendriteArea_um2","Synapses_perArea_um2","Synapses_perLength_um","PSD_per_length_micron","PSD_per_area","PSD_per_area_um2","Syn_per_length_micron","Syn_per_area","Syn_per_area_um2","Differentiation","Day","Condition","Blinding","day","isEmpty","isEmpty2"
"757","K","3",19608,40478,2,2,0,2,25,6,"K_3_CS-L_5.tif",757,0.0010911074740862,0,0.000101999184006528,1,1.51443900495768,0.123047206622375,9.18253350506226,0.266526483141814,"CS-L","5.tif",1833,129.510432196025,"K_3_CS-L",97.8853895915502,0.0204320584343125,0.0154427714129842,0.193034642662302,0.0012749898000816,0.255400730428907,0.0463283142389525,0.000305997552019584,0.0612961753029376,"p4","Day21","pLNA-1229","K_3",21,"p6","p8"
"758","K","3",13536,23193,1,1,0,2,9,12,"K_3_CS-L_6.tif",758,0.00191754554170662,0,0.000147754137115839,2,1.54066105931997,0.0987619214956044,12.7766816876829,0.310888361855373,"CS-L","6.tif",1043,73.6930609822444,"K_3_CS-L",67.5732677229306,0.0295975030865839,0.0271395973154362,0.122128187919463,0.000664893617021277,0.133188763889628,0.162837583892617,0.000886524822695035,0.177585018519504,"p4","Day21","pLNA-1229","K_3",21,"p6","p8"
"759","K","3",21217,21986,13,1,0,12,30,24,"K_3_CS-L_7.tif",759,0.00489596083231334,0,0.000565584201347976,12,1.96406042675177,0.116835801077881,12.8389887176454,0.308360443082489,"CS-L","7.tif",2451,173.175160563261,"K_3_CS-L",105.91770251754,0.113295508822171,0.0692940024479804,0.173235006119951,0.00141396050336994,0.283238772055427,0.138588004895961,0.00113116840269595,0.226591017644342,"p4","Day21","pLNA-1229","K_3",21,"p6","p8"
"760","K","3",12856,41480,0,2,0,0,14,3,"K_3_CS-L_8.tif",760,0,0,0,0,1.28089243173599,0.108266326812049,7.12284019092719,0.251690346052249,"CS-L","8.tif",1324,93.5470879582853,"K_3_CS-L",64.1786295690009,0,0,0.149657250755287,0.00108898568761668,0.218141149071251,0.0320694108761329,0.000233354075917859,0.0467445319438394,"p4","Day21","pLNA-1229","K_3",21,"p6","p8"
"761","K","3",19476,25075,11,1,0,12,24,27,"K_3_CS-R_1.tif",761,0.00672268907563025,0,0.000616142945163278,12,2.07288471935317,0.113215037317585,16.2124835594937,0.344503106678429,"CS-R","1.tif",1785,126.118996983036,"K_3_CS-R",97.2264304204932,0.1234232291374,0.0951482352941176,0.190296470588235,0.00123228589032656,0.2468464582748,0.214083529411765,0.00138632162661738,0.27770226555915,"p4","Day21","pLNA-1229","K_3",21,"p6","p8"
"762","K","3",21494,26098,6,1,0,7,26,17,"K_3_CS-R_2.tif",762,0.00335088559119196,0,0.000325672280636457,7,1.67447635302177,0.102795758765302,9.69537067325676,0.289752949066466,"CS-R","2.tif",2089,147.598086665301,"K_3_CS-R",107.300518353773,0.0652373362905927,0.0474260890378171,0.176154044997607,0.00120963989950684,0.242310106222202,0.115177644806127,0.000790918395831395,0.158433530991439,"p4","Day21","pLNA-1229","K_3",21,"p6","p8"
"763","K","3",8042,18885,0,1,0,0,7,2,"K_3_CS-R_3.tif",763,0,0,0,0,1.04585989883968,0.0978405775478134,10.3425269126892,0.283727847511682,"CS-R","3.tif",815,57.5837437205457,"K_3_CS-R",40.1465882851513,0,0,0.121562085889571,0.000870430241233524,0.174361017934593,0.0347320245398773,0.00024869435463815,0.0498174336955981,"p4","Day21","pLNA-1229","K_3",21,"p6","p8"
"764","K","3",22488,36183,5,2,1,5,32,13,"K_3_CS-R_4.tif",764,0.00199123855037834,0.5,0.000222340803984347,2.5,1.64921559114009,0.107558820985198,17.2097388001589,0.328753390506276,"CS-R","4.tif",2511,177.414454579497,"K_3_CS-R",112.262680596429,0.0445383984547314,0.0281825965750697,0.180368618080446,0.00142298114549982,0.285045750110281,0.0732747510951812,0.000578086090359303,0.115799835982302,"p4","Day21","pLNA-1229","K_3",21,"p6","p8"
"765","K","3",31534,27036,7,1,0,6,16,42,"K_3_CS-R_5.tif",765,0.00189393939393939,0,0.000190270818798757,6,1.1806763575878,0.0942351875203941,17.3107303590292,0.359289592580718,"CS-R","5.tif",3168,223.834724057287,"K_3_CS-R",157.421352273559,0.0381142704807509,0.0268054924242424,0.0714813131313131,0.000507388850130018,0.101638054615336,0.187638446969697,0.0013318957315913,0.266799893365257,"p4","Day21","pLNA-1229","K_3",21,"p6","p8"
"766","K","3",8246,23733,6,1,0,5,10,10,"K_3_CS-R_6.tif",766,0.00663129973474801,0,0.000606354596167839,5,1.60831769183278,0.106191980515568,9.81484854519367,0.276347608261076,"CS-R","6.tif",754,53.2737948040386,"K_3_CS-R",41.1649797313302,0.121462467190153,0.093854774535809,0.187709549071618,0.00121270919233568,0.242924934380306,0.187709549071618,0.00121270919233568,0.242924934380306,"p4","Day21","pLNA-1229","K_3",21,"p6","p8"
"767","K","3",10606,24724,0,1,0,0,0,1,"K_3_CS-R_7.tif",767,0,0,0,0,0,0,8.92277407646179,0.270387093226115,"CS-R","7.tif",925,65.3557827503127,"K_3_CS-R",52.9463709714393,0,0,0,0,0,0.0153008648648649,9.42862530643032e-05,0.0188870357241184,"p4","Day21","pLNA-1229","K_3",21,"p6","p8"
"768","K","3",28767,47979,9,2,0,7,32,23,"K_3_CS-R_8.tif",768,0.00244328097731239,0,0.000243334376194946,3.5,1.38489881251007,0.102375152793951,15.002203942641,0.292237427136584,"CS-R","8.tif",2865,202.426289275293,"K_3_CS-R",143.608170256024,0.0487437447849967,0.0345804886561955,0.158082233856894,0.00111238571974832,0.222828547588556,0.113621605584642,0.000799527236069107,0.160158018579275,"p4","Day21","pLNA-1229","K_3",21,"p6","p8"
"769","K","4",33686,34069,11,1,0,9,39,20,"K_4_CS-L_1.tif",769,0.00323508267433501,0,0.000267173306418097,9,2.37953686981629,0.175090639536936,15.02794534266,0.484253442942537,"CS-L","1.tif",2782,196.561932552832,"K_4_CS-L",168.16438360776,0.053519061568901,0.0457870956146657,0.198410747663551,0.00115775099447842,0.231915933465238,0.101749101365924,0.000593718458706881,0.118931247930891,"p4","Day21","Empty","K_4",21,"p5","p7"
"770","K","4",18979,24762,4,1,0,3,16,7,"K_4_CS-L_2.tif",770,0.00183262064752596,0,0.000158069445176247,3,2.44636262534186,0.171312320047064,14.683848327824,0.437269928372945,"CS-L","2.tif",1637,115.662071742986,"K_4_CS-L",94.7453492991652,0.0316638233136625,0.0259376298106292,0.138334025656689,0.000843037040939986,0.168873724339533,0.0605211362248015,0.000368828705411244,0.0738822543985458,"p4","Day21","Empty","K_4",21,"p5","p7"
"771","K","4",19179,25990,1,1,0,1,14,1,"K_4_CS-L_3.tif",771,0.000754716981132075,0,5.21403618541113e-05,1,2.39834767207503,0.163683462347679,17.6739147305489,0.453177300783304,"CS-L","3.tif",1325,93.617742858556,"K_4_CS-L",95.7437722856151,0.0104445435575369,0.0106817358490566,0.149544301886792,0.000729965065957558,0.146223609805516,0.0106817358490566,5.21403618541113e-05,0.0104445435575369,"p4","Day21","Empty","K_4",21,"p5","p7"
"772","K","4",11910,26814,0,1,0,0,9,0,"K_4_CS-L_4.tif",772,0,0,0,0,1.5811839285824,0.15856139909844,0,0,"CS-L","4.tif",1001,70.7255551708789,"K_4_CS-L",59.4560888430927,0,0,0.127252447552448,0.000755667506297229,0.151372217297229,0,0,0,"p4","Day21","Empty","K_4",21,"p5","p7"
"773","K","4",19385,32785,0,1,0,0,18,4,"K_4_CS-L_5.tif",773,0,0,0,0,2.41839050667153,0.179721441318103,13.2373769693077,0.411481144185169,"CS-L","5.tif",1244,87.8946959366367,"K_4_CS-L",96.7721479616585,0,0,0.204790514469453,0.000928553004900696,0.1860039317008,0.0455090032154341,0.000206345112200155,0.0413342070446221,"p4","Day21","Empty","K_4",21,"p5","p7"
"774","K","4",41576,31509,3,1,0,2,33,18,"K_4_CS-L_6.tif",774,0.000753863550697324,0,4.81046757744853e-05,2,2.10430420280406,0.151738520925567,15.6579562723637,0.507580773323877,"CS-L","6.tif",2653,187.447450417924,"K_4_CS-L",207.552170423209,0.00963613146478738,0.0106696569920844,0.176049340369393,0.000793727150279007,0.158996169168992,0.0960269129287599,0.000432942081970368,0.0867251831830864,"p4","Day21","Empty","K_4",21,"p5","p7"
"775","K","4",29489,50412,5,2,0,4,25,13,"K_4_CS-L_7.tif",775,0.00177856825255669,0,0.000135643799382821,2,1.86397864043713,0.151432503516712,18.7208807972761,0.493044234659764,"CS-L","7.tif",2249,158.902870708598,"K_4_CS-L",147.212477237108,0.0271716098735122,0.0251726100489106,0.157328812805691,0.000847773746142629,0.169822561709451,0.0818109826589595,0.000440842347994167,0.0883077320889145,"p4","Day21","Empty","K_4",21,"p5","p7"
"776","K","4",27090,26697,4,1,3,4,28,15,"K_4_CS-L_8.tif",776,0.00186915887850467,3,0.00014765596160945,4,2.28017089648971,0.16789747380032,11.5945576220751,0.387802645102819,"CS-L","8.tif",2140,151.201486579102,"K_4_CS-L",135.236393514642,0.0295778369715762,0.0264547663551402,0.185183364485981,0.00103359173126615,0.207044858801034,0.0992053738317757,0.000553709856035437,0.110916888643411,"p4","Day21","Empty","K_4",21,"p5","p7"
"777","K","4",29000,50774,2,2,0,2,21,9,"K_4_CS-R_1.tif",777,0.000918273645546373,0,6.89655172413793e-05,1,1.98922640298094,0.144689066660585,8.57070607774788,0.307539576010631,"CS-R","1.tif",2178,153.886372789385,"K_4_CS-R",144.771333035238,0.0138148897165517,0.0129966023875115,0.136464325068871,0.000724137931034483,0.145056342023793,0.0584847107438017,0.000310344827586207,0.0621670037244828,"p4","Day21","Empty","K_4",21,"p5","p7"
"778","K","4",25604,29794,7,1,0,6,25,20,"K_4_CS-R_2.tif",778,0.00242228502220428,0,0.000234338384627402,6,2.54486122518778,0.148372472660478,10.2300953634083,0.279398143251943,"CS-R","2.tif",2477,175.012187970297,"K_4_CS-R",127.818110725319,0.0469417046297454,0.0342833266047638,0.142847194186516,0.000976409935947508,0.195590435957272,0.114277755349213,0.000781127948758007,0.156472348765818,"p4","Day21","Empty","K_4",21,"p5","p7"
"779","K","4",40194,42987,4,2,0,4,36,21,"K_4_CS-R_3.tif",779,0.00164271047227926,0,9.95173408966512e-05,2,2.28121487589346,0.167601119641862,13.1754031670945,0.380389266495911,"CS-R","3.tif",2435,172.044682158931,"K_4_CS-R",200.65306758684,0.0199349057958899,0.0232497741273101,0.209247967145791,0.000895656068069861,0.179414152163009,0.122061314168378,0.000522466039707419,0.104658255428422,"p4","Day21","Empty","K_4",21,"p5","p7"
"780","K","4",45121,26444,24,1,0,27,61,66,"K_4_CS-R_4.tif",780,0.0082518337408313,0,0.000598390993107422,27,2.60603181907877,0.152406712735376,20.0996014119098,0.517644135076862,"CS-R","4.tif",3272,231.18283368543,"K_4_CS-R",225.249217858034,0.119867230868775,0.116790678484108,0.263860421760391,0.00135192039183529,0.270811151222047,0.285488325183374,0.00146273353870703,0.293008786568117,"p4","Day21","Empty","K_4",21,"p5","p7"
"781","K","4",8892,19225,0,1,0,0,9,5,"K_4_CS-R_5.tif",781,0,0,0,0,1.88212066806025,0.145480062184303,19.0690928816795,0.368934116396042,"CS-R","5.tif",921,65.0731631492302,"K_4_CS-R",44.3898859775634,0,0,0.138305863192182,0.00101214574898785,0.202748887540486,0.0768365906623236,0.000562303193882141,0.112638270855825,"p4","Day21","Empty","K_4",21,"p5","p7"
"782","K","4",9311,29168,5,1,0,7,13,12,"K_4_CS-R_6.tif",782,0.0069790628115653,0,0.000751798947481474,7,2.16204846363801,0.134499666124771,12.1229584303995,0.284352424338125,"CS-R","6.tif",1003,70.8668649714201,"K_4_CS-R",46.481582134176,0.150597283452905,0.0987767696909272,0.183442572283151,0.00139619804532274,0.279680669269681,0.169331605184447,0.00128879819568253,0.258166771633552,"p4","Day21","Empty","K_4",21,"p5","p7"
"783","K","4",17432,22493,1,1,0,1,11,6,"K_4_CS-R_7.tif",783,0.000654450261780105,0,5.7365764111978e-05,1,1.5731982189146,0.136718459579456,11.6416952783863,0.332321456552746,"CS-R","7.tif",1528,107.960687613489,"K_4_CS-R",87.022547498975,0.0114912747183341,0.00926263089005236,0.101888939790576,0.000631023405231758,0.126404021901675,0.0555757853403141,0.000344194584671868,0.0689476483100046,"p4","Day21","Empty","K_4",21,"p5","p7"
"784","K","4",10420,23633,5,1,0,5,12,9,"K_4_CS-R_8.tif",784,0.00536480686695279,0,0.000479846449136276,5,2.34480938750009,0.13498868407159,12.4919627259175,0.396467441178874,"CS-R","8.tif",932,65.8503670522069,"K_4_CS-R",52.0178375940408,0.0961208737476008,0.0759297210300429,0.182231330472103,0.00115163147792706,0.230690096994242,0.136673497854077,0.000863723608445297,0.173017572745681,"p4","Day21","Empty","K_4",21,"p5","p7"
"785","K","5",15067,17990,1,1,0,1,15,7,"K_5_CS-L_1.tif",785,0.000684462696783025,0,6.63702130483839e-05,1,1.41732204357783,0.130409237276582,9.89642392524651,0.286552954957964,"CS-L","1.tif",1461,103.226809295359,"K_5_CS-L",75.2161956842047,0.0132950090190483,0.00968740588637919,0.145311088295688,0.000995553195725758,0.199425135285724,0.0678118412046543,0.000464591491338687,0.0930650631333378,"p4","Day21","pLNA-181c","K_5",21,"p6","p8"
"786","K","5",4885,23590,0,1,0,0,4,2,"K_5_CS-L_2.tif",786,0,0,0,0,1.66079193539917,0.150425500640025,38.2719235271215,0.569959434779646,"CS-L","2.tif",476,33.6317325288095,"K_5_CS-L",24.3864814440393,0,0,0.118935294117647,0.000818833162743091,0.16402530267349,0.0594676470588235,0.000409416581371546,0.0820126513367451,"p4","Day21","pLNA-181c","K_5",21,"p6","p8"
"787","K","5",11035,27664,0,1,0,0,9,1,"K_5_CS-L_3.tif",787,0,0,0,0,1.55580139698254,0.106584794278568,13.3296864181757,0.266593728363514,"CS-L","3.tif",804,56.806539817569,"K_5_CS-L",55.0879882773743,0,0,0.158432462686567,0.000815586769370186,0.163374998460353,0.0176036069651741,9.06207521522429e-05,0.0181527776067059,"p4","Day21","pLNA-181c","K_5",21,"p6","p8"
"788","K","5",9206,21821,1,1,0,1,9,2,"K_5_CS-L_4.tif",788,0.00122549019607843,0,0.000108624809906583,1,1.94418758816189,0.132662844469208,28.3809720426798,0.344740592025139,"CS-L","4.tif",816,57.6543986208163,"K_5_CS-L",45.9574100662898,0.0217592766554421,0.0173447303921569,0.156102573529412,0.000977623289159244,0.195833489898979,0.0346894607843137,0.000217249619813165,0.0435185533108842,"p4","Day21","pLNA-181c","K_5",21,"p6","p8"
"789","K","5",10397,25250,0,1,0,0,13,1,"K_5_CS-L_5.tif",789,0,0,0,0,1.69224078838642,0.118416546717624,6.44940876960754,0.257976350784302,"CS-L","5.tif",966,68.2526336614076,"K_5_CS-L",51.9030189505991,0,0,0.19046884057971,0.00125036068096566,0.250467126245071,0.0146514492753623,9.61815908435125e-05,0.0192667020188516,"p4","Day21","pLNA-181c","K_5",21,"p6","p8"
"790","K","5",15148,25286,1,1,0,1,13,4,"K_5_CS-L_6.tif",790,0.000600240096038415,0,6.60153155532083e-05,1,1.58506610932258,0.11986519166199,14.2541390582919,0.297049898745167,"CS-L","6.tif",1666,117.711063850833,"K_5_CS-L",75.6205569937169,0.0132239174075786,0.0084953781512605,0.110439915966387,0.000858199102191708,0.171910926298521,0.033981512605042,0.000264061262212833,0.0528956696303142,"p4","Day21","pLNA-181c","K_5",21,"p6","p8"
"791","K","5",22031,23794,12,1,0,12,23,36,"K_5_CS-L_7.tif",791,0.00703812316715543,0,0.000544687031909582,12,2.11727685967217,0.131570689384329,13.4634868597819,0.352801578948396,"CS-L","7.tif",1705,120.466604961387,"K_5_CS-L",109.981284072391,0.109109473500068,0.0996126686217009,0.190924281524927,0.0010439834778267,0.209126490875131,0.298838005865103,0.00163406109572875,0.327328420500204,"p4","Day21","pLNA-181c","K_5",21,"p6","p8"
"792","K","5",25850,25951,7,1,0,6,42,10,"K_5_CS-L_8.tif",792,0.00225903614457831,0,0.0002321083172147,6,2.14079064130783,0.128115588029801,16.1292423829436,0.291607321834688,"CS-L","8.tif",2656,187.659415118736,"K_5_CS-L",129.046170998652,0.0464949866669246,0.0319728162650602,0.223809713855422,0.0016247582205029,0.325464906668472,0.0532880271084337,0.000386847195357834,0.0774916444448743,"p4","Day21","pLNA-181c","K_5",21,"p6","p8"
"793","K","5",17644,26912,5,1,0,6,12,22,"K_5_CS-R_1.tif",793,0.00324675324675325,0,0.000340058943550215,6,2.47155083157122,0.177720315036897,18.0659272955223,0.37103819447263,"CS-R","1.tif",1848,130.570255700084,"K_5_CS-R",88.080875864612,0.068119213632963,0.0459522727272727,0.0919045454545454,0.000680117887100431,0.136238427265926,0.168491666666667,0.00124688279301746,0.249770449987531,"p4","Day21","pLNA-181c","K_5",21,"p6","p8"
"794","K","5",29567,23348,3,1,0,2,16,24,"K_5_CS-R_2.tif",794,0.000727802037845706,0,6.76429803497142e-05,2,1.794241622556,0.148494190137866,7.34998411374788,0.262520917298028,"CS-R","2.tif",2748,194.159665943632,"K_5_CS-R",147.601862201824,0.0135499645476376,0.0103008005822416,0.082406404657933,0.000541143842797714,0.108399716381101,0.1236096069869,0.00081171576419657,0.162599574571651,"p4","Day21","pLNA-181c","K_5",21,"p6","p8"
"795","K","5",21821,33994,3,1,0,2,15,20,"K_5_CS-R_3.tif",795,0.00113571834185122,0,9.16548279180606e-05,2,2.13022252867619,0.159961434761603,11.9220492824912,0.415467081724939,"CS-R","3.tif",1761,124.423279376541,"K_5_CS-R",108.932939936619,0.0183599194253242,0.0160741624077229,0.120556218057922,0.000687411209385454,0.137699395689932,0.160741624077229,0.000916548279180606,0.183599194253242,"p4","Day21","pLNA-181c","K_5",21,"p6","p8"
"796","K","5",25422,25436,13,1,0,13,38,53,"K_5_CS-R_4.tif",796,0.00719424460431655,0,0.000511368106364566,13,2.6214955456947,0.187719571947091,16.0619023914607,0.373607878037666,"CS-R","4.tif",1807,127.673404788989,"K_5_CS-R",126.909545807649,0.102435162912831,0.101822302158273,0.297634421693414,0.00149476831091181,0.299425860822123,0.415121693414499,0.00208480843364015,0.417620279567697,"p4","Day21","pLNA-181c","K_5",21,"p6","p8"
"797","K","5",8278,26487,0,1,0,0,3,0,"K_5_CS-R_5.tif",797,0,0,0,0,2.11142138888439,0.180374733692943,0,0,"CS-R","5.tif",733,51.7900418983559,"K_5_CS-R",41.3247274091622,0,0,0.0579261937244202,0.000362406378352259,0.072595760167915,0,0,0,"p4","Day21","pLNA-181c","K_5",21,"p6","p8"
"798","K","5",8075,27059,1,1,0,1,7,6,"K_5_CS-R_6.tif",798,0.00151057401812689,0,0.000123839009287926,1,2.01000554966075,0.157053238477772,12.83413699766,0.503473055417791,"CS-R","6.tif",662,46.7735439791427,"K_5_CS-R",40.3113280779155,0.0248069227108359,0.0213796072507553,0.149657250755287,0.00086687306501548,0.173648458975851,0.128277643504532,0.000743034055727554,0.148841536265015,"p4","Day21","pLNA-181c","K_5",21,"p6","p8"
"799","K","5",13098,27063,3,1,0,3,16,4,"K_5_CS-R_7.tif",799,0.00235478806907378,0,0.000229042601923958,3,2.71948862774298,0.167633178893435,9.60332644358277,0.376803056647011,"CS-R","7.tif",1274,90.0143429447549,"K_5_CS-R",65.3867213826053,0.0458808751465873,0.033328021978022,0.177749450549451,0.00122156054359444,0.244698000781799,0.0444373626373626,0.00030539013589861,0.0611745001954497,"p4","Day21","pLNA-181c","K_5",21,"p6","p8"
"800","K","5",15155,22645,0,1,0,0,17,10,"K_5_CS-R_8.tif",800,0,0,0,0,1.78364413012477,0.144898704954999,13.2419501304626,0.350082951577818,"CS-R","8.tif",1614,114.037009036762,"K_5_CS-R",75.6555017982427,0,0,0.149074411400248,0.00112174199934015,0.224702759163972,0.0876908302354399,0.000659848234905972,0.132178093625866,"p4","Day21","pLNA-181c","K_5",21,"p6","p8"
"897","M","2",84547,75046,24,2,0,22,48,82,"M_2_CS-L_1.tif",897,0.00323862799941116,0,0.000260210297231126,11,1.80767751430782,0.101112004778911,8.29006600997797,0.257847369071181,"CS-L","1.tif",6793,479.958737538242,"M_2_CS-L",422.068341176907,0.0521242601107077,0.0458372736640659,0.100008597085235,0.000567731557595184,0.113725658423362,0.170848020020609,0.000969874744225106,0.19428133313991,"p4","Day33","pLNA-1229","M_2",33,"p6","p8"
"898","M","2",44809,39661,14,1,0,9,29,41,"M_2_CS-L_2.tif",898,0.00389779125162408,0,0.0002008525073088,9,2.19903079201949,0.115567171753496,12.3920761005181,0.281920782085161,"CS-L","2.tif",2309,163.142164724834,"M_2_CS-L",223.691677999172,0.0402339509475775,0.0551666089216111,0.177759073191858,0.000647191412439465,0.129642730831083,0.251314551754006,0.000914994755517865,0.183287998761186,"p4","Day33","pLNA-1229","M_2",33,"p6","p8"
"899","M","2",78348,42079,6,1,1,5,41,50,"M_2_CS-L_3.tif",899,0.000909256228405165,1,6.3817838362179e-05,5,1.6369045054222,0.101083543910038,8.74231296211481,0.260491592214569,"CS-L","3.tif",5499,388.531296588075,"M_2_CS-L",391.122220711892,0.0127837277843723,0.0128689761774868,0.105525604655392,0.000523306274569868,0.104826567831853,0.128689761774868,0.00063817838362179,0.127837277843723,"p4","Day33","pLNA-1229","M_2",33,"p6","p8"
"900","M","2",39193,38402,10,1,0,10,19,36,"M_2_CS-L_4.tif",900,0.00452488687782805,0,0.000255147602888271,10,2.21769564696833,0.109753335776065,11.5780545642806,0.278298418445345,"CS-L","4.tif",2210,156.147329598044,"M_2_CS-L",195.655960539659,0.0511101219324879,0.0640420814479638,0.121679954751131,0.000484780445487715,0.0971092316717271,0.23055149321267,0.000918531370397775,0.183996438956957,"p4","Day33","pLNA-1229","M_2",33,"p6","p8"
"901","M","2",81963,37349,39,1,0,36,63,112,"M_2_CS-L_5.tif",901,0.00702713253952762,0,0.000439222576040408,36,2.58980600725091,0.130492470915792,12.4528922691409,0.284965558490871,"CS-L","5.tif",5123,361.965054086326,"M_2_CS-L",409.168716191974,0.087983266010761,0.0994571149716963,0.174049951200468,0.000768639508070715,0.153970715518832,0.309422135467499,0.00136647023657016,0.273725716477923,"p4","Day33","pLNA-1229","M_2",33,"p6","p8"
"902","M","2",54205,66735,23,2,3,23,68,72,"M_2_CS-L_6.tif",902,0.00439770554493308,1.5,0.000424315100083018,11.5,1.93559301808915,0.118569624292046,7.55567000102666,0.259419809546131,"CS-L","6.tif",5230,369.525128415281,"M_2_CS-L",270.59758990259,0.0849970615343603,0.0622420458891013,0.184019961759082,0.00125449681763675,0.251295660188543,0.194844665391969,0.00132829074808597,0.266077757846693,"p4","Day33","pLNA-1229","M_2",33,"p6","p8"
"903","M","2",105949,71771,29,2,2,24,96,88,"M_2_CS-L_7.tif",903,0.00251968503937008,1,0.000226524082341504,12,2.28485033428296,0.115096771831382,10.5050630467859,0.271999754285762,"CS-L","7.tif",9525,672.987925077544,"M_2_CS-L",528.909584956913,0.0453763756275189,0.0356618582677165,0.142647433070866,0.000906096329366016,0.181505502510076,0.130760146981627,0.000830588301918848,0.166380043967569,"p4","Day33","pLNA-1229","M_2",33,"p6","p8"
"904","M","2",38190,29083,11,1,0,12,25,56,"M_2_CS-L_8.tif",904,0.00489196901752956,0,0.000314218381775334,12,2.14290318340063,0.116204882978601,12.2344594988972,0.286636993334311,"CS-L","8.tif",2453,173.316470363802,"M_2_CS-L",190.648869262612,0.062942938221524,0.0692375050958011,0.144244802282919,0.000654621628698612,0.131131121294842,0.323108357113738,0.00146635244828489,0.293733711700445,"p4","Day33","pLNA-1229","M_2",33,"p6","p8"
"905","M","2",26152,31501,5,1,0,5,21,17,"M_2_CS-R_1.tif",905,0.00207900207900208,0,0.000191189966350566,5,1.56955898056428,0.11619955020545,10.5698688117897,0.285505435410701,"CS-R","1.tif",2405,169.925035150813,"M_2_CS-R",130.553789708192,0.0382983903506424,0.0294247401247401,0.123583908523909,0.000802997858672377,0.160853239472698,0.100044116424116,0.000650045885591924,0.130214527192184,"p4","Day33","pLNA-1229","M_2",33,"p6","p8"
"906","M","2",75906,41606,19,1,0,16,65,49,"M_2_CS-R_2.tif",906,0.00398604882909816,0,0.000210787026058546,16,1.89028082507161,0.114842407197865,8.47214154503783,0.260883319332935,"CS-R","2.tif",4014,283.608769686222,"M_2_CS-R",378.931476047338,0.0422239930208416,0.0564157448928749,0.229188963627304,0.000856322293362844,0.171534971647169,0.172773218734429,0.000645535267304297,0.129310978626327,"p4","Day33","pLNA-1229","M_2",33,"p6","p8"
"907","M","2",81550,33188,16,1,0,17,57,73,"M_2_CS-R_3.tif",907,0.00282064045130247,0,0.000208461066830166,17,1.84820753505878,0.112908939118657,10.481652701146,0.27429422728461,"CS-R","3.tif",6027,425.837083930956,"M_2_CS-R",407.106972724955,0.0417580664025751,0.0399213704994193,0.133854006968641,0.000698957694665849,0.140012340290987,0.17142706155633,0.000895156345800123,0.179314049846352,"p4","Day33","pLNA-1229","M_2",33,"p6","p8"
"908","M","2",81341,40026,19,1,1,17,62,70,"M_2_CS-R_4.tif",908,0.00330353672755538,1,0.000208996692934682,17,1.50361491673656,0.103019084046401,10.2115044283015,0.26488579482432,"CS-R","4.tif",5146,363.59011679255,"M_2_CS-R",406.063620704115,0.0418653608282416,0.0467559463661096,0.170521686746988,0.0007622232330559,0.152685433608881,0.192524485036922,0.000860574617966339,0.172386779880995,"p4","Day33","pLNA-1229","M_2",33,"p6","p8"
"909","M","2",56539,34024,19,1,0,15,43,47,"M_2_CS-R_5.tif",909,0.00287026406429392,0,0.000265303595748068,15,1.39970191758732,0.0952548532526896,9.37673160497178,0.261930261837629,"CS-R","5.tif",5226,369.242508814199,"M_2_CS-R",282.24918615446,0.0531445287916306,0.0406237083811711,0.11645463069269,0.000760536974477794,0.152347649202674,0.127287619594336,0.000831284600010612,0.166519523547109,"p4","Day33","pLNA-1229","M_2",33,"p6","p8"
"910","M","2",60869,32090,10,1,0,11,40,83,"M_2_CS-R_6.tif",910,0.00256949310908666,0,0.000180715963791092,11,1.50859731547534,0.106721670275714,10.3206325022571,0.280118364151576,"CS-R","6.tif",4281,302.473628058474,"M_2_CS-R",303.865043811101,0.0362002810920173,0.0363668068208363,0.13224293389395,0.000657148959240336,0.131637385789154,0.274404087829946,0.0013635840904237,0.273147575512494,"p4","Day33","pLNA-1229","M_2",33,"p6","p8"
"911","M","2",53747,30976,37,1,0,32,71,51,"M_2_CS-R_7.tif",911,0.00967059534602599,0,0.000595382067836344,32,2.84199347179121,0.129284611786832,11.7888764718584,0.278894366989395,"CS-R","7.tif",3309,233.797064995443,"M_2_CS-R",268.311201263619,0.119264495292388,0.13687083711091,0.303682169839831,0.00132100396301189,0.264618098929987,0.218137896645512,0.000948890170614174,0.190077789372244,"p4","Day33","pLNA-1229","M_2",33,"p6","p8"
"912","M","2",69649,29724,29,1,1,31,80,79,"M_2_CS-R_8.tif",912,0.00464907018596281,1,0.00044508894600066,31,1.40990329785272,0.0967749944431564,13.9232869053943,0.290457737143726,"CS-R","8.tif",6668,471.126875004416,"M_2_CS-R",347.695812916252,0.0891583931943029,0.0657996850629874,0.169805638872226,0.00114861663484041,0.230086175985298,0.167683068386323,0.00113425892690491,0.227210098785481,"p4","Day33","pLNA-1229","M_2",33,"p6","p8"
