"","TimePoint","Cond","ImageNumber","ObjectNumber","File","NumberBranchEnds","NumberNonTrunkBranches","NumberTrunks","TotalObjectSkeletonLength","CVS","Image","Differentiation","Day","Condition","Blinding","day","TotalLength_um","CVSi","Imagei","isEmpty","isEmpty2"
"31887","J","4",352,24,"J_4_2_4",4,1,3,259.107651293278,"2","4","p3","Day33","pLNA-181","J_4",33,18.3072252614781,"J_4_2","J_4_2_4","p6","p8"
"31888","J","4",352,25,"J_4_2_4",15,11,6,731.139187991619,"2","4","p3","Day33","pLNA-181","J_4",33,51.6585664114814,"J_4_2","J_4_2_4","p6","p8"
"31889","J","4",352,26,"J_4_2_4",10,10,2,763.523967266083,"2","4","p3","Day33","pLNA-181","J_4",33,53.9467097614043,"J_4_2","J_4_2_4","p6","p8"
"31890","J","4",352,27,"J_4_2_4",10,10,2,467.700583815575,"2","4","p3","Day33","pLNA-181","J_4",33,33.0453381059947,"J_4_2","J_4_2_4","p6","p8"
"31891","J","4",352,28,"J_4_2_4",2,1,3,345.793945193291,"2","4","p3","Day33","pLNA-181","J_4",33,24.4320367118121,"J_4_2","J_4_2_4","p6","p8"
"31892","J","4",352,29,"J_4_2_4",4,5,1,306.575689554214,"2","4","p3","Day33","pLNA-181","J_4",33,21.661074770846,"J_4_2","J_4_2_4","p6","p8"
"31893","J","4",352,30,"J_4_2_4",14,17,3,830.93312805891,"2","4","p3","Day33","pLNA-181","J_4",33,58.7094972945469,"J_4_2","J_4_2_4","p6","p8"
"31894","J","4",352,31,"J_4_2_4",4,1,3,232.852817952633,"2","4","p3","Day33","pLNA-181","J_4",33,16.4521926301734,"J_4_2","J_4_2_4","p6","p8"
"31895","J","4",352,32,"J_4_2_4",2,0,2,40.5563495159149,"2","4","p3","Day33","pLNA-181","J_4",33,2.8655048303869,"J_4_2","J_4_2_4","p6","p8"
"31896","J","4",352,33,"J_4_2_4",1,0,1,33.5563496947289,"2","4","p3","Day33","pLNA-181","J_4",33,2.37092054112672,"J_4_2","J_4_2_4","p6","p8"
"31897","J","4",352,34,"J_4_2_4",5,4,2,117.39697098732,"2","4","p3","Day33","pLNA-181","J_4",33,8.29467127718058,"J_4_2","J_4_2_4","p6","p8"
"31898","J","4",352,35,"J_4_2_4",2,0,2,54.9705638885498,"2","4","p3","Day33","pLNA-181","J_4",33,3.88393970936459,"J_4_2","J_4_2_4","p6","p8"
"31899","J","4",352,36,"J_4_2_4",5,2,4,399.499570786953,"2","4","p3","Day33","pLNA-181","J_4",33,28.226602332103,"J_4_2","J_4_2_4","p6","p8"
"31900","J","4",352,37,"J_4_2_4",8,12,6,875.317908704281,"2","4","p3","Day33","pLNA-181","J_4",33,61.8454995445784,"J_4_2","J_4_2_4","p6","p8"
"31901","J","4",352,38,"J_4_2_4",7,6,4,443.717828452587,"2","4","p3","Day33","pLNA-181","J_4",33,31.3508389176084,"J_4_2","J_4_2_4","p6","p8"
"31902","J","4",352,39,"J_4_2_4",4,5,3,252.877204716206,"2","4","p3","Day33","pLNA-181","J_4",33,17.8670136799337,"J_4_2","J_4_2_4","p6","p8"
"31903","J","4",352,40,"J_4_2_4",7,3,6,200.095457196236,"2","4","p3","Day33","pLNA-181","J_4",33,14.1377245728018,"J_4_2","J_4_2_4","p6","p8"
"31904","J","4",352,41,"J_4_2_4",11,11,6,610.730021953583,"2","4","p3","Day33","pLNA-181","J_4",33,43.1510687933968,"J_4_2","J_4_2_4","p6","p8"
"31905","J","4",352,42,"J_4_2_4",8,6,8,689.340197980404,"2","4","p3","Day33","pLNA-181","J_4",33,48.7052629408268,"J_4_2","J_4_2_4","p6","p8"
"31906","J","4",352,43,"J_4_2_4",10,6,4,402.261982858181,"2","4","p3","Day33","pLNA-181","J_4",33,28.4217802815019,"J_4_2","J_4_2_4","p6","p8"
"31907","J","4",352,44,"J_4_2_4",3,0,3,215.982759773731,"2","4","p3","Day33","pLNA-181","J_4",33,15.2602403519837,"J_4_2","J_4_2_4","p6","p8"
"31908","J","4",352,45,"J_4_2_4",5,2,3,253.208156406879,"2","4","p3","Day33","pLNA-181","J_4",33,17.8903970386326,"J_4_2","J_4_2_4","p6","p8"
"31909","J","5",353,1,"J_5_1_1",0,0,0,0,"1","1","p3","Day33","Empty","J_5",33,0,"J_5_1","J_5_1_1","p5","p7"
"31910","J","5",353,2,"J_5_1_1",6,5,3,762.423462927341,"1","1","p3","Day33","Empty","J_5",33,53.8689537371031,"J_5_1","J_5_1_1","p5","p7"
"31911","J","5",353,3,"J_5_1_1",5,4,1,381.960466146469,"1","1","p3","Day33","Empty","J_5",33,26.9873786428938,"J_5_1","J_5_1_1","p5","p7"
"31912","J","5",353,4,"J_5_1_1",2,0,2,89.012195110321,"1","1","p3","Day33","Empty","J_5",33,6.28914776838766,"J_5_1","J_5_1_1","p5","p7"
"31913","J","5",353,5,"J_5_1_1",7,4,3,663.21025633812,"1","1","p3","Day33","Empty","J_5",33,46.8590545200144,"J_5_1","J_5_1_1","p5","p7"
"31914","J","5",353,6,"J_5_1_1",3,0,3,185.965516149998,"1","1","p3","Day33","Empty","J_5",33,13.1393749973503,"J_5_1","J_5_1_1","p5","p7"
"31915","J","5",353,7,"J_5_1_1",6,3,3,470.055921256542,"1","1","p3","Day33","Empty","J_5",33,33.2117542379899,"J_5_1","J_5_1_1","p5","p7"
"31916","J","5",353,8,"J_5_1_1",14,17,5,1323.47938358784,"1","1","p3","Day33","Empty","J_5",33,93.5103038576047,"J_5_1","J_5_1_1","p5","p7"
"31917","J","5",353,9,"J_5_1_1",1,0,3,81.3553399443626,"1","1","p3","Day33","Empty","J_5",33,5.74815343025038,"J_5_1","J_5_1_1","p5","p7"
"31918","J","5",353,10,"J_5_1_1",8,9,4,469.658952534199,"1","1","p3","Day33","Empty","J_5",33,33.1837064525022,"J_5_1","J_5_1_1","p5","p7"
"31919","J","5",353,11,"J_5_1_1",1,1,2,139.568544089794,"1","1","p3","Day33","Empty","J_5",33,9.8612015635784,"J_5_1","J_5_1_1","p5","p7"
"31920","J","5",353,12,"J_5_1_1",3,3,4,102.15433037281,"1","1","p3","Day33","Empty","J_5",33,7.21770402470169,"J_5_1","J_5_1_1","p5","p7"
"31921","J","5",353,13,"J_5_1_1",5,4,3,182.965514838696,"1","1","p3","Day33","Empty","J_5",33,12.9274102038885,"J_5_1","J_5_1_1","p5","p7"
"31922","J","5",353,14,"J_5_1_1",2,1,2,367.433559179306,"1","1","p3","Day33","Empty","J_5",33,25.9609814798885,"J_5_1","J_5_1_1","p5","p7"
"31923","J","5",353,15,"J_5_1_1",5,5,2,204.450796425343,"1","1","p3","Day33","Empty","J_5",33,14.445450631679,"J_5_1","J_5_1_1","p5","p7"
"31924","J","5",353,16,"J_5_1_1",4,2,3,550.641709566116,"1","1","p3","Day33","Empty","J_5",33,38.9055350742312,"J_5_1","J_5_1_1","p5","p7"
"31925","J","5",353,17,"J_5_1_1",6,3,3,305.492429018021,"1","1","p3","Day33","Empty","J_5",33,21.5845371056941,"J_5_1","J_5_1_1","p5","p7"
"31926","J","5",353,18,"J_5_1_1",6,6,4,590.955419123173,"1","1","p3","Day33","Empty","J_5",33,41.7538962025233,"J_5_1","J_5_1_1","p5","p7"
"31927","J","5",353,19,"J_5_1_1",3,0,3,636.126996278763,"1","1","p3","Day33","Empty","J_5",33,44.9454894815176,"J_5_1","J_5_1_1","p5","p7"
"31928","J","5",353,20,"J_5_1_1",3,0,4,175.438603937626,"1","1","p3","Day33","Empty","J_5",33,12.3955970648277,"J_5_1","J_5_1_1","p5","p7"
"31929","J","5",354,1,"J_5_1_2",4,1,3,156.610175728798,"1","2","p3","Day33","Empty","J_5",33,11.0652763474807,"J_5_1","J_5_1_2","p5","p7"
"31930","J","5",354,2,"J_5_1_2",4,2,4,498.658955454826,"1","2","p3","Day33","Empty","J_5",33,35.2326987667064,"J_5_1","J_5_1_2","p5","p7"
"31931","J","5",354,3,"J_5_1_2",3,2,3,339.965517997742,"1","2","p3","Day33","Empty","J_5",33,24.0202297695761,"J_5_1","J_5_1_2","p5","p7"
"31932","J","5",354,4,"J_5_1_2",10,12,5,611.683342397213,"1","2","p3","Day33","Empty","J_5",33,43.2184255542674,"J_5_1","J_5_1_2","p5","p7"
"31933","J","5",354,5,"J_5_1_2",11,8,4,513.298564434052,"1","2","p3","Day33","Empty","J_5",33,36.2670588791343,"J_5_1","J_5_1_2","p5","p7"
"31934","J","5",354,6,"J_5_1_2",6,4,4,105.225398600101,"1","2","p3","Day33","Empty","J_5",33,7.43469004402517,"J_5_1","J_5_1_2","p5","p7"
"31935","J","5",354,7,"J_5_1_2",4,5,3,437.132044315338,"1","2","p3","Day33","Empty","J_5",33,30.8855209961873,"J_5_1","J_5_1_2","p5","p7"
"31936","J","5",354,8,"J_5_1_2",7,3,5,287.877203583717,"1","2","p3","Day33","Empty","J_5",33,20.3399351093891,"J_5_1","J_5_1_2","p5","p7"
"31937","J","5",354,9,"J_5_1_2",10,12,3,435.717827558517,"1","2","p3","Day33","Empty","J_5",33,30.7855996522731,"J_5_1","J_5_1_2","p5","p7"
"31938","J","5",354,10,"J_5_1_2",4,6,2,309.291419029236,"1","2","p3","Day33","Empty","J_5",33,21.8529543660656,"J_5_1","J_5_1_2","p5","p7"
"31939","J","5",354,11,"J_5_1_2",10,9,2,423.730019569397,"1","2","p3","Day33","Empty","J_5",33,29.9386022743386,"J_5_1","J_5_1_2","p5","p7"
"31940","J","5",354,12,"J_5_1_2",4,2,2,236.551303446293,"1","2","p3","Day33","Empty","J_5",33,16.7135087538802,"J_5_1","J_5_1_2","p5","p7"
"31941","J","5",354,13,"J_5_1_2",7,9,3,567.07316839695,"1","2","p3","Day33","Empty","J_5",33,40.0664981592243,"J_5_1","J_5_1_2","p5","p7"
"31942","J","5",354,14,"J_5_1_2",8,8,3,571.097555756569,"1","2","p3","Day33","Empty","J_5",33,40.3508408467685,"J_5_1","J_5_1_2","p5","p7"
"31943","J","5",354,15,"J_5_1_2",4,1,3,127.639612615108,"1","2","p3","Day33","Empty","J_5",33,9.01836409989956,"J_5_1","J_5_1_2","p5","p7"
"31944","J","5",354,16,"J_5_1_2",0,1,0,4.41421359777451,"1","2","p3","Day33","Empty","J_5",33,0.311885821523921,"J_5_1","J_5_1_2","p5","p7"
"31945","J","5",354,17,"J_5_1_2",3,1,2,134.610175192356,"1","2","p3","Day33","Empty","J_5",33,9.51086850362503,"J_5_1","J_5_1_2","p5","p7"
"31946","J","5",354,18,"J_5_1_2",5,3,3,537.232549786568,"1","2","p3","Day33","Empty","J_5",33,37.9581122272945,"J_5_1","J_5_1_2","p5","p7"
"31947","J","5",354,19,"J_5_1_2",1,1,1,123.953321039677,"1","2","p3","Day33","Empty","J_5",33,8.75790953626904,"J_5_1","J_5_1_2","p5","p7"
"31948","J","5",354,20,"J_5_1_2",4,3,4,364.617320239544,"1","2","p3","Day33","Empty","J_5",33,25.7620003984614,"J_5_1","J_5_1_2","p5","p7"
"31949","J","5",354,21,"J_5_1_2",1,0,1,81.6984860897064,"1","2","p3","Day33","Empty","J_5",33,5.77239838692788,"J_5_1","J_5_1_2","p5","p7"
"31950","J","5",354,22,"J_5_1_2",4,3,4,585.440704464912,"1","2","p3","Day33","Empty","J_5",33,41.364254588323,"J_5_1","J_5_1_2","p5","p7"
"31951","J","5",354,23,"J_5_1_2",2,1,4,579.607222616673,"1","2","p3","Day33","Empty","J_5",33,40.9520905101052,"J_5_1","J_5_1_2","p5","p7"
"31952","J","5",354,24,"J_5_1_2",6,3,3,218.379729092121,"1","2","p3","Day33","Empty","J_5",33,15.4295979801263,"J_5_1","J_5_1_2","p5","p7"
"31953","J","5",354,25,"J_5_1_2",1,0,2,221.053827643394,"1","2","p3","Day33","Empty","J_5",33,15.6185361465803,"J_5_1","J_5_1_2","p5","p7"
"31954","J","5",354,26,"J_5_1_2",2,0,2,134.651805281639,"1","2","p3","Day33","Empty","J_5",33,9.51380987343157,"J_5_1","J_5_1_2","p5","p7"
"31955","J","5",354,27,"J_5_1_2",6,8,7,261.592932105064,"1","2","p3","Day33","Empty","J_5",33,18.4828225293793,"J_5_1","J_5_1_2","p5","p7"
"31956","J","5",354,28,"J_5_1_2",6,8,2,752.352392077446,"1","2","p3","Day33","Empty","J_5",33,53.1573832305855,"J_5_1","J_5_1_2","p5","p7"
"31957","J","5",354,29,"J_5_1_2",5,7,4,533.931032419205,"1","2","p3","Day33","Empty","J_5",33,37.7248438469618,"J_5_1","J_5_1_2","p5","p7"
"31958","J","5",354,30,"J_5_1_2",5,7,2,524.102607369423,"1","2","p3","Day33","Empty","J_5",33,37.0304174552523,"J_5_1","J_5_1_2","p5","p7"
"31959","J","5",354,31,"J_5_1_2",4,3,3,262.509671926498,"1","2","p3","Day33","Empty","J_5",33,18.5475946900368,"J_5_1","J_5_1_2","p5","p7"
"31960","J","5",354,32,"J_5_1_2",4,3,3,163.923884034157,"1","2","p3","Day33","Empty","J_5",33,11.5820256784041,"J_5_1","J_5_1_2","p5","p7"
"31961","J","5",354,33,"J_5_1_2",3,1,3,251.036582708359,"1","2","p3","Day33","Empty","J_5",33,17.7369647155334,"J_5_1","J_5_1_2","p5","p7"
"31962","J","5",354,34,"J_5_1_2",3,0,5,165.923884868622,"1","2","p3","Day33","Empty","J_5",33,11.7233355379044,"J_5_1","J_5_1_2","p5","p7"
"31963","J","5",354,35,"J_5_1_2",1,0,1,70.1126992702484,"1","2","p3","Day33","Empty","J_5",33,4.95380577464255,"J_5_1","J_5_1_2","p5","p7"
"31964","J","5",354,36,"J_5_1_2",4,5,5,420.34524255991,"1","2","p3","Day33","Empty","J_5",33,29.6994511922951,"J_5_1","J_5_1_2","p5","p7"
"31965","J","5",354,37,"J_5_1_2",11,10,3,771.435654997826,"1","2","p3","Day33","Empty","J_5",33,54.5057092690627,"J_5_1","J_5_1_2","p5","p7"
"31966","J","5",354,38,"J_5_1_2",9,8,5,576.031539618969,"1","2","p3","Day33","Empty","J_5",33,40.6994509845032,"J_5_1","J_5_1_2","p5","p7"
"31967","J","5",354,39,"J_5_1_2",0,0,1,18.4142136573792,"1","2","p3","Day33","Empty","J_5",33,1.3010544295238,"J_5_1","J_5_1_2","p5","p7"
"31968","J","5",354,40,"J_5_1_2",4,11,5,529.185866653919,"1","2","p3","Day33","Empty","J_5",33,37.3895746330481,"J_5_1","J_5_1_2","p5","p7"
"31969","J","5",354,41,"J_5_1_2",4,5,1,562.269126296043,"1","2","p3","Day33","Empty","J_5",33,39.727069043689,"J_5_1","J_5_1_2","p5","p7"
"31970","J","5",354,42,"J_5_1_2",6,11,3,420.658952474594,"1","2","p3","Day33","Empty","J_5",33,29.721616335031,"J_5_1","J_5_1_2","p5","p7"
"31971","J","5",354,43,"J_5_1_2",10,16,4,909.790995657444,"1","2","p3","Day33","Empty","J_5",33,64.2811920652741,"J_5_1","J_5_1_2","p5","p7"
"31972","J","5",354,44,"J_5_1_2",3,0,3,157.669050574303,"1","2","p3","Day33","Empty","J_5",33,11.1400910440888,"J_5_1","J_5_1_2","p5","p7"
"31973","J","5",354,45,"J_5_1_2",5,10,3,375.806137502193,"1","2","p3","Day33","Empty","J_5",33,26.5525451663,"J_5_1","J_5_1_2","p5","p7"
"31974","J","5",354,46,"J_5_1_2",15,21,4,1153.56769239902,"1","2","p3","Day33","Empty","J_5",33,81.5052102618488,"J_5_1","J_5_1_2","p5","p7"
"31975","J","5",354,47,"J_5_1_2",4,4,0,187.066019952297,"1","2","p3","Day33","Empty","J_5",33,13.2171309837492,"J_5_1","J_5_1_2","p5","p7"
"31976","J","5",355,1,"J_5_1_3",7,3,4,711.457948565483,"1","3","p3","Day33","Empty","J_5",33,50.2679904026258,"J_5_1","J_5_1_3","p5","p7"
"31977","J","5",355,2,"J_5_1_3",3,3,3,183.811185777187,"1","3","p3","Day33","Empty","J_5",33,12.9871609997094,"J_5_1","J_5_1_3","p5","p7"
"31978","J","5",355,3,"J_5_1_3",5,7,4,693.352388739586,"1","3","p3","Day33","Empty","J_5",33,48.9887438787835,"J_5_1","J_5_1_3","p5","p7"
"31979","J","5",355,4,"J_5_1_3",4,2,2,123.953320622444,"1","3","p3","Day33","Empty","J_5",33,8.75790950678952,"J_5_1","J_5_1_3","p5","p7"
"31980","J","5",355,5,"J_5_1_3",8,4,5,324.391925632954,"1","3","p3","Day33","Empty","J_5",33,22.9198791541869,"J_5_1","J_5_1_3","p5","p7"
"31981","J","5",355,6,"J_5_1_3",10,11,3,598.139186620712,"1","3","p3","Day33","Empty","J_5",33,42.2614645786292,"J_5_1","J_5_1_3","p5","p7"
"31982","J","5",355,7,"J_5_1_3",5,3,2,191.953321695328,"1","3","p3","Day33","Empty","J_5",33,13.5624428009954,"J_5_1","J_5_1_3","p5","p7"
"31983","J","5",355,8,"J_5_1_3",2,1,1,176.509670734406,"1","3","p3","Day33","Empty","J_5",33,12.4712731825373,"J_5_1","J_5_1_3","p5","p7"
"31984","J","5",355,9,"J_5_1_3",3,0,3,93.8700593709946,"1","3","p3","Day33","Empty","J_5",33,6.6323796832537,"J_5_1","J_5_1_3","p5","p7"
"31985","J","5",355,10,"J_5_1_3",3,1,2,206.02438980341,"1","3","p3","Day33","Empty","J_5",33,14.5566327148728,"J_5_1","J_5_1_3","p5","p7"
"31986","J","5",355,11,"J_5_1_3",7,6,5,484.102604269981,"1","3","p3","Day33","Empty","J_5",33,34.2042212254373,"J_5_1","J_5_1_3","p5","p7"
"31987","J","5",355,12,"J_5_1_3",7,3,4,497.244740605354,"1","3","p3","Day33","Empty","J_5",33,35.1327775575558,"J_5_1","J_5_1_3","p5","p7"
"31988","J","5",355,13,"J_5_1_3",7,9,4,494.23254597187,"1","3","p3","Day33","Empty","J_5",33,34.9199512461313,"J_5_1","J_5_1_3","p5","p7"
"31989","J","5",355,14,"J_5_1_3",5,3,2,295.279225409031,"1","3","p3","Day33","Empty","J_5",33,20.8629242232575,"J_5_1","J_5_1_3","p5","p7"
"31990","J","5",355,15,"J_5_1_3",2,5,2,217.539107918739,"1","3","p3","Day33","Empty","J_5",33,15.3702039749556,"J_5_1","J_5_1_3","p5","p7"
"31991","J","5",355,16,"J_5_1_3",5,7,4,546.612272679806,"1","3","p3","Day33","Empty","J_5",33,38.6208356128822,"J_5_1","J_5_1_3","p5","p7"
"31992","J","5",355,17,"J_5_1_3",12,11,3,1008.64380991459,"1","3","p3","Day33","Empty","J_5",33,71.2656277980816,"J_5_1","J_5_1_3","p5","p7"
"31993","J","5",355,18,"J_5_1_3",3,1,2,190.923884510994,"1","3","p3","Day33","Empty","J_5",33,13.4897080194014,"J_5_1","J_5_1_3","p5","p7"
"31994","J","5",355,19,"J_5_1_3",5,6,5,477.090409755707,"1","3","p3","Day33","Empty","J_5",33,33.7087753213531,"J_5_1","J_5_1_3","p5","p7"
"31995","J","5",355,20,"J_5_1_3",4,4,3,404.617321014404,"1","3","p3","Day33","Empty","J_5",33,28.5881964640334,"J_5_1","J_5_1_3","p5","p7"
"31996","J","5",355,21,"J_5_1_3",2,2,2,232.551303207874,"1","3","p3","Day33","Empty","J_5",33,16.4308891359523,"J_5_1","J_5_1_3","p5","p7"
"31997","J","5",355,22,"J_5_1_3",3,3,4,368.788895189762,"1","3","p3","Day33","Empty","J_5",33,26.0567426105404,"J_5_1","J_5_1_3","p5","p7"
"31998","J","5",355,23,"J_5_1_3",4,2,3,189.68124371767,"1","3","p3","Day33","Empty","J_5",33,13.4019093580769,"J_5_1","J_5_1_3","p5","p7"
"31999","J","5",355,24,"J_5_1_3",7,6,3,341.948273956776,"1","3","p3","Day33","Empty","J_5",33,24.1603211941226,"J_5_1","J_5_1_3","p5","p7"
"32000","J","5",355,25,"J_5_1_3",4,2,6,309.575690567493,"1","3","p3","Day33","Empty","J_5",33,21.8730395432509,"J_5_1","J_5_1_3","p5","p7"
"32001","J","5",355,26,"J_5_1_3",2,3,3,249.480235815048,"1","3","p3","Day33","Empty","J_5",33,17.6270011810001,"J_5_1","J_5_1_3","p5","p7"
"32002","J","5",355,27,"J_5_1_3",4,1,3,117.953320682049,"1","3","p3","Day33","Empty","J_5",33,8.33398010937723,"J_5_1","J_5_1_3","p5","p7"
"32003","J","5",355,28,"J_5_1_3",1,0,1,51.041631758213,"1","3","p3","Day33","Empty","J_5",33,3.60634140152565,"J_5_1","J_5_1_3","p5","p7"
"32004","J","5",355,29,"J_5_1_3",2,0,2,147.781747698784,"1","3","p3","Day33","Empty","J_5",33,10.4415046454738,"J_5_1","J_5_1_3","p5","p7"
"32005","J","5",355,30,"J_5_1_3",3,1,2,153.468039214611,"1","3","p3","Day33","Empty","J_5",33,10.8432690054341,"J_5_1","J_5_1_3","p5","p7"
"32006","J","5",355,31,"J_5_1_3",7,8,3,389.646758317947,"1","3","p3","Day33","Empty","J_5",33,27.5304528497204,"J_5_1","J_5_1_3","p5","p7"
"32007","J","5",355,32,"J_5_1_3",4,2,3,200.882254421711,"1","3","p3","Day33","Empty","J_5",33,14.1933156523009,"J_5_1","J_5_1_3","p5","p7"
"32008","J","5",355,33,"J_5_1_3",3,2,2,173.166525006294,"1","3","p3","Day33","Empty","J_5",33,12.2350635545275,"J_5_1","J_5_1_3","p5","p7"
"32009","J","5",355,34,"J_5_1_3",0,0,0,0,"1","3","p3","Day33","Empty","J_5",33,0,"J_5_1","J_5_1_3","p5","p7"
"32010","J","5",355,35,"J_5_1_3",7,6,4,480.475187540054,"1","3","p3","Day33","Empty","J_5",33,33.9479264581443,"J_5_1","J_5_1_3","p5","p7"
"32011","J","5",355,36,"J_5_1_3",2,0,2,87.6690489649773,"1","3","p3","Day33","Empty","J_5",33,6.19424791143954,"J_5_1","J_5_1_3","p5","p7"
"32012","J","5",355,37,"J_5_1_3",2,0,2,88.1248921751976,"1","3","p3","Day33","Empty","J_5",33,6.22645546799669,"J_5_1","J_5_1_3","p5","p7"
"32013","J","5",355,38,"J_5_1_3",8,10,2,783.264081656933,"1","3","p3","Day33","Empty","J_5",33,55.3414455750202,"J_5_1","J_5_1_3","p5","p7"
"32014","J","5",355,39,"J_5_1_3",2,0,3,219.65180850029,"1","3","p3","Day33","Empty","J_5",33,15.5194766238467,"J_5_1","J_5_1_3","p5","p7"
"32015","J","5",355,40,"J_5_1_3",7,5,2,411.457941949368,"1","3","p3","Day33","Empty","J_5",33,29.0715198539823,"J_5_1","J_5_1_3","p5","p7"
"32016","J","5",355,41,"J_5_1_3",3,1,3,316.96046602726,"1","3","p3","Day33","Empty","J_5",33,22.3948101168816,"J_5_1","J_5_1_3","p5","p7"
"32017","J","5",355,42,"J_5_1_3",6,2,4,374.634565830231,"1","3","p3","Day33","Empty","J_5",33,26.4697678866576,"J_5_1","J_5_1_3","p5","p7"
"32018","J","5",355,43,"J_5_1_3",4,0,4,174.066020011902,"1","3","p3","Day33","Empty","J_5",33,12.2986172844426,"J_5_1","J_5_1_3","p5","p7"
"32019","J","5",356,1,"J_5_1_4",5,9,2,386.190915226936,"1","4","p3","Day33","Empty","J_5",33,27.2862806007741,"J_5_1","J_5_1_4","p5","p7"
"32020","J","5",356,2,"J_5_1_4",4,0,4,452.475187778473,"1","4","p3","Day33","Empty","J_5",33,31.9695892674128,"J_5_1","J_5_1_4","p5","p7"
"32021","J","5",356,3,"J_5_1_4",7,4,3,439.575692653656,"1","4","p3","Day33","Empty","J_5",33,31.0581767258276,"J_5_1","J_5_1_4","p5","p7"
"32022","J","5",356,4,"J_5_1_4",1,0,1,16.6568544507027,"1","4","p3","Day33","Empty","J_5",33,1.17688839003643,"J_5_1","J_5_1_4","p5","p7"
"32023","J","5",356,5,"J_5_1_4",4,7,2,741.097556769848,"1","4","p3","Day33","Empty","J_5",33,52.362173964365,"J_5_1","J_5_1_4","p5","p7"
"32024","J","5",356,6,"J_5_1_4",13,17,6,1040.87425744534,"1","4","p3","Day33","Empty","J_5",33,73.5428668540436,"J_5_1","J_5_1_4","p5","p7"
"32025","J","5",356,7,"J_5_1_4",7,7,4,423.943223118782,"1","4","p3","Day33","Empty","J_5",33,29.9536661498578,"J_5_1","J_5_1_4","p5","p7"
"32026","J","5",356,8,"J_5_1_4",5,3,3,278.379729807377,"1","4","p3","Day33","Empty","J_5",33,19.6688920468991,"J_5_1","J_5_1_4","p5","p7"
"32027","J","5",356,9,"J_5_1_4",3,4,2,300.308661818504,"1","4","p3","Day33","Empty","J_5",33,21.2182785511862,"J_5_1","J_5_1_4","p5","p7"
"32028","J","5",356,10,"J_5_1_4",2,1,2,414.470131933689,"1","4","p3","Day33","Empty","J_5",33,29.2843458369207,"J_5_1","J_5_1_4","p5","p7"
"32029","J","5",356,11,"J_5_1_4",2,2,2,31.1421362757683,"1","4","p3","Day33","Empty","J_5",33,2.2003445327781,"J_5_1","J_5_1_4","p5","p7"
"32030","J","5",356,12,"J_5_1_4",3,2,1,65.3553397655487,"1","4","p3","Day33","Empty","J_5",33,4.61767501328656,"J_5_1","J_5_1_4","p5","p7"
"32031","J","5",356,13,"J_5_1_4",4,7,3,728.151380956173,"1","4","p3","Day33","Empty","J_5",33,51.4474632033641,"J_5_1","J_5_1_4","p5","p7"
"32032","J","5",356,14,"J_5_1_4",5,4,4,224.279223978519,"1","4","p3","Day33","Empty","J_5",33,15.8464262029717,"J_5_1","J_5_1_4","p5","p7"
"32033","J","5",356,15,"J_5_1_4",4,9,3,413.374680697918,"1","4","p3","Day33","Empty","J_5",33,29.2069468391059,"J_5_1","J_5_1_4","p5","p7"
"32034","J","5",356,16,"J_5_1_4",4,5,3,403.830523312092,"1","4","p3","Day33","Empty","J_5",33,28.5326053508434,"J_5_1","J_5_1_4","p5","p7"
"32035","J","5",356,17,"J_5_1_4",6,3,3,167.823379158974,"1","4","p3","Day33","Empty","J_5",33,11.8575441175538,"J_5_1","J_5_1_4","p5","p7"
"32036","J","5",356,18,"J_5_1_4",13,15,3,1068.57779449224,"1","4","p3","Day33","Empty","J_5",33,75.5002575012361,"J_5_1","J_5_1_4","p5","p7"
"32037","J","5",356,19,"J_5_1_4",3,1,2,101.568543672562,"1","4","p3","Day33","Empty","J_5",33,7.17631532381576,"J_5_1","J_5_1_4","p5","p7"
"32038","J","5",356,20,"J_5_1_4",6,5,4,337.747263789177,"1","4","p3","Day33","Empty","J_5",33,23.8634992396951,"J_5_1","J_5_1_4","p5","p7"
"32039","J","5",356,21,"J_5_1_4",1,1,0,94.8822525143623,"1","4","p3","Day33","Empty","J_5",33,6.70389608885294,"J_5_1","J_5_1_4","p5","p7"
"32040","J","5",356,22,"J_5_1_4",3,0,4,357.7939453125,"1","4","p3","Day33","Empty","J_5",33,25.2798955234822,"J_5_1","J_5_1_4","p5","p7"
"32041","J","5",356,23,"J_5_1_4",7,16,4,753.009245157242,"1","4","p3","Day33","Empty","J_5",33,53.2037931194309,"J_5_1","J_5_1_4","p5","p7"
"32042","J","5",356,24,"J_5_1_4",4,2,5,182.580738723278,"1","4","p3","Day33","Empty","J_5",33,12.9002238858272,"J_5_1","J_5_1_4","p5","p7"
"32043","J","5",356,25,"J_5_1_4",1,2,2,22.0710679888725,"1","4","p3","Day33","Empty","J_5",33,1.5594291076196,"J_5_1","J_5_1_4","p5","p7"
"32044","J","5",356,26,"J_5_1_4",4,1,3,272.178720891476,"1","4","p3","Day33","Empty","J_5",33,19.2307603803689,"J_5_1","J_5_1_4","p5","p7"
"32045","J","5",356,27,"J_5_1_4",5,3,2,246.93607956171,"1","4","p3","Day33","Empty","J_5",33,17.4472440746476,"J_5_1","J_5_1_4","p5","p7"
"32046","J","5",356,28,"J_5_1_4",0,0,0,0,"1","4","p3","Day33","Empty","J_5",33,0,"J_5_1","J_5_1_4","p5","p7"
