"","logFC.stage9","logFC.stage15","logFC.stage21","logFC.stage27","logFC.stage33","logFC.stage40","AveExpr","PValue","FDR","GeneName"
"P23141.CES1",-0.920228376961755,-0.657941831468275,-0.847392727406746,-1.24081209671454,-1.49902263275278,-1.0309566206672,11.8118253941612,0.0499934645637709,0.0559243072775182,"CES1"
"P23193.TCEA1",-1.61107006875304,-2.11982070510472,-2.66866205975116,-2.97619782157275,-3.30563002369786,-3.41787052943885,15.8630645936671,3.91548240129629e-17,4.29906694840633e-15,"TCEA1"
"P23229.ITGA6",-1.85643889895257,-1.84589577120328,-1.81082563905254,-1.5587433318662,-1.27797853981443,-1.20265759795365,15.9779065886287,9.67968290294639e-11,4.97658617819736e-10,"ITGA6"
"P23258.TUBG1",-0.557279408090467,-0.927548703992488,-0.995391339105564,-1.08104275954038,-1.27989719006903,-1.19635995752353,15.1771938394947,5.84848004285854e-09,1.82761474759467e-08,"TUBG1"
"P23352.ANOS1",-1.89776243534318,-2.16628506945948,-1.86152900506239,-2.61918577985158,-2.61189204281706,-2.75033915739246,12.415213563218,0.00233871780120235,0.00307931177158309,"ANOS1"
"P23378.GLDC",0.11417765097181,-0.89547242606885,-1.51602141404041,-1.72700397567025,-2.04049074701577,-1.89663806271268,14.5991655355305,3.44181369077963e-09,1.15344382249718e-08,"GLDC"
"P23381.WARS1",0.689612853450722,-0.0765410243397032,-0.0192428171300694,0.144017775846049,0.0977445988237601,0.209092226495513,17.9181046454304,5.75777763732376e-05,9.41177984723273e-05,"WARS1"
"P23396.RPS3",-1.49852749722248,-1.88835167688144,-1.88920501857818,-1.60337776978845,-1.80468053736197,-1.77561547617746,18.4696905859488,1.28791870258263e-06,2.69307209662049e-06,"RPS3"
"P23468.PTPRD",2.23848242710529,2.55836953178337,2.64147532984422,2.60466470144552,2.69761972823751,2.83413339793167,15.6087068960714,0.000180788459180978,0.000275629004136121,"PTPRD"
"P23469.PTPRE",1.45798191446185,1.7228339907756,2.16954756819501,2.84453159616132,3.02450621504063,3.36421113540884,15.2303304979242,1.72299868290888e-06,3.52100487945859e-06,"PTPRE"
"P23470.PTPRG",1.24423842781663,1.70224900172812,1.61103228986991,1.58038133204912,1.50633284830047,1.47983076591462,14.8860526577296,6.09587565612228e-13,6.8084625000621e-12,"PTPRG"
"P23490.LORICRIN",-0.00751815357800904,1.45210193901067,1.112563103738,1.16264493545229,0.0007966427751422,0.994722794060843,13.8483316774052,0.431515561069826,0.443355718415596,"LORICRIN"
"P23526.AHCY",-0.884283755794386,-1.21203316445863,-1.36853336392464,-1.42364194344487,-1.55097493766439,-1.7277091145896,19.6322585549747,2.68022390079027e-12,2.36224359582576e-11,"AHCY"
"P23528.CFL1",0.647159903342617,0.429995452897572,0.71083536811116,0.659252833611206,0.656483836436799,0.465849857285373,21.499856795495,3.35312003865491e-05,5.65222784553903e-05,"CFL1"
"P23560.BDNF",3.38236531860262,3.09213046239916,2.9693925494684,2.13272324352811,1.36992242633097,1.06860621520485,13.6430144564886,1.31246591454528e-07,3.20594049563511e-07,"BDNF"
"P23610.F8A1",0.252586296799556,-0.367612844495425,-0.767193198322982,-0.305536589065484,-0.225659062261056,-0.180911429887094,13.0210211415237,0.00951872201488973,0.0115884760782664,"F8A1"
"P23634.ATP2B4",0.33445475329672,1.91577209796274,2.86598160720119,3.48271696672889,4.00901903095605,4.35067791639513,14.8791830645866,2.6098059709597e-15,1.00037414673828e-13,"ATP2B4"
"P23677.ITPKA",-0.252930465669251,0.218599444476628,0.921449623040649,1.15937154427026,2.23006958533564,2.54799006840653,12.1230924580935,6.64132877226778e-05,0.000107475712682365,"ITPKA"
"P23786.CPT2",0.911494307813705,1.1903580129626,1.13030767962945,1.17190163254098,1.22793725966524,1.38039994893999,15.805406331803,3.69913535615823e-11,2.21879618862898e-10,"CPT2"
"P23919.DTYMK",-1.26092482585423,-1.69937874220173,-1.68084667663894,-1.62664895261309,-1.61839205291742,-1.7318988965417,14.4358896212247,1.52210303151922e-09,5.5801830436794e-09,"DTYMK"
"P23921.RRM1",-2.27123800875709,-2.71681697875891,-2.90416371625777,-2.81146038392789,-2.9889752508629,-3.12198281443747,13.9611985687334,5.15586111043562e-13,6.00522715716318e-12,"RRM1"
"P24386.CHM",-0.113901523881989,-0.201253739804358,-0.0926192933863547,0.281162735905959,0.315773610517017,0.431224696050887,12.5444359803636,0.123528797634849,0.13359257947889,"CHM"
"P24534.EEF1B2",-0.704441954253902,-0.843588828644546,-0.740718139968454,-0.620567303157798,-0.576022420595364,-0.648585061417297,19.8184801777823,1.14709628819097e-06,2.41027886957544e-06,"EEF1B2"
"P24539.ATP5PB",1.19550238531214,0.788950793966162,1.36284921914561,1.37806450554249,1.82483366111565,1.79177718332303,17.4879493380291,6.43686873244823e-06,1.20584255780219e-05,"ATP5PB"
"P24666.ACP1",0.388948937354863,0.319661044850713,0.360754724928513,0.220194805803777,0.14377647048995,-0.0106201078550862,17.8800341444119,0.000689402543808648,0.00097043669682582,"ACP1"
"P24752.ACAT1",1.1538411502597,1.6888925352053,1.92342841278965,2.25666080946508,2.48271380711125,2.72530492877558,18.2706966257842,3.41465298206078e-14,6.70306727811811e-13,"ACAT1"
"P24844.MYL9",-3.85174634346321,-2.30422666453953,-3.05687496949297,-3.42787243925572,-3.89923681395016,-3.12920451791156,12.28424306254,6.78725451494039e-06,1.26599005896297e-05,"MYL9"
"P25054.APC",1.08704827882615,1.3124892399496,1.51817794902735,1.69625404211185,1.80269947678746,1.88813622317978,13.7024992513303,7.13479465523514e-11,3.79156683975498e-10,"APC"
"P25098.GRK2",0.790391906342666,1.26037333533811,1.60965985742301,1.87542058720377,1.96515249062552,2.08318126834963,15.7732887669818,4.90610825903944e-13,5.75756690254665e-12,"GRK2"
"P25116.F2R",0.897675131788745,0.894601473722733,0.591792162064576,0.183213413744052,-0.082104499574365,-0.138999484297655,12.2100423664049,3.16653514094865e-05,5.35163439683416e-05,"F2R"
"P25205.MCM3",-2.9765231671205,-3.56594739558205,-3.93059931426167,-4.04751212876182,-3.70247501282705,-3.6863205902904,17.7458334372052,4.36933777909708e-10,1.82964254253335e-09,"MCM3"
"P25311.AZGP1",-0.33934694206339,0.671617956690626,-0.412236928025822,-0.00619201543407152,-0.961521134923918,0.303514359173602,13.8270722760064,0.38680715105253,0.399256966940454,"AZGP1"
"P25325.MPST",-0.0959626244812165,-0.000572127531246555,-0.0743243237067741,-0.158557595351967,-0.0439223373921198,-0.0121411782235328,15.7821130865705,0.281608990243511,0.294046266730733,"MPST"
"P25391.LAMA1",-4.04630450332646,-3.59311194048503,-3.11803673469803,-3.28691322870774,-4.0798570823611,-3.33497818877411,13.8029026615367,8.66822682007156e-07,1.85506353949202e-06,"LAMA1"
"P25398.RPS12",-1.49164438444123,-1.88210749577644,-1.7843648180043,-1.82017614749992,-1.93492329065367,-2.10430971050196,18.3063322163819,7.62953554506179e-13,8.19637334343454e-12,"RPS12"
"P25685.DNAJB1",-1.31244385418219,-0.746919703165429,-0.589616859878904,-0.336134854414058,-0.166445078725566,-0.0133583656002445,16.4517568088082,1.73121197803616e-09,6.25825401435168e-09,"DNAJB1"
"P25686.DNAJB2",1.6825083713525,2.01984405788273,2.01453301514044,2.0656406466824,2.12078488195495,2.1730464372325,14.5510269117121,5.68700652018711e-13,6.45191387701788e-12,"DNAJB2"
"P25705.ATP5F1A",0.95751529648372,1.22304756008521,1.3260494082003,1.6462577108497,1.76043598216786,2.01506050704486,22.4371062788874,2.62283164152843e-08,7.27030525195599e-08,"ATP5F1A"
"P25786.PSMA1",0.153485757725626,-0.010853845543423,0.0242635734553193,0.100310427457619,0.0210968751418172,-0.0646119420067778,19.1451288255773,0.763149860907096,0.768488232388648,"PSMA1"
"P25788.PSMA3",0.0923533256351766,0.0435066031015798,0.0425221453448955,0.0276591265551441,-0.122908229351309,-0.201722036701451,18.8722916246401,0.0429690038098969,0.0484176738007501,"PSMA3"
"P25789.PSMA4",-0.0498574229273476,-0.128881854652661,-0.188405414610914,-0.0561429986264408,-0.172551466487789,-0.202911121494378,17.7949541717333,0.452593323768586,0.464496126643362,"PSMA4"
"P26006.ITGA3",0.818059424528616,0.926310555176134,1.30006068919707,1.30970375285555,1.14672774037379,1.34886215925569,15.7260773368121,0.000132411817605446,0.000204668039715599,"ITGA3"
"P26038.MSN",0.75275607189893,0.340323789892168,0.0278492106962963,-0.170319154830615,-0.167346462964102,-0.259951581136862,18.2489395003744,2.91172557128246e-09,9.97470029125743e-09,"MSN"
"P26196.DDX6",-0.578719263854284,-0.423845872380335,-0.364773350924603,-0.405913305429491,-0.605070935798451,-0.679940148632857,18.3500606770887,7.64820269749777e-07,1.65150190247969e-06,"DDX6"
"P26232.CTNNA2",1.13116724929267,1.83242248222464,2.0415160505664,2.11880367077538,2.19135721592286,2.17980773287654,16.8495698714195,6.09129375140104e-11,3.3327196724304e-10,"CTNNA2"
"P26368.U2AF2",-0.61976533703879,-0.734241354590155,-1.12957347518922,-1.35579182312074,-1.63852568124482,-2.00652866501642,17.2741175376343,1.55144080387454e-12,1.48001051368575e-11,"U2AF2"
"P26373.RPL13",-1.5301037815904,-1.71000520067141,-1.76752189529823,-1.86945905208149,-2.01798047723682,-2.18010931120266,18.6580263903152,3.20935394377505e-12,2.76465357018282e-11,"RPL13"
"P26374.CHML",-0.0793562658808024,0.155830691604228,0.321023270441298,0.542846378811527,0.602626804267397,0.542891424190885,14.8878852276131,6.0742363385815e-06,1.1415405570447e-05,"CHML"
"P26447.S100A4",-1.64556257306527,-1.17880429454244,-0.551289294700105,-1.44398096257936,-0.69104981591347,-0.764039200064353,11.9580035835592,0.0109103398918095,0.013200913984498,"S100A4"
"P26583.HMGB2",-0.0837593269269469,-0.820322794403374,-1.9547509151132,-2.58427649301274,-2.92966114170524,-3.11631505913,15.745348750558,2.14292908751271e-12,1.95519642660667e-11,"HMGB2"
"P26639.TARS1",-1.64411260482919,-1.74130781895182,-1.77571762635511,-1.7269499328624,-1.88451037280324,-1.9219763034785,18.3329600160976,1.21760690727367e-10,6.06742888101449e-10,"TARS1"
"P26640.VARS1",-0.198396643786673,-0.211526075134702,-0.413466111834237,-0.384859414212251,-0.430210127695953,-0.282703791983373,17.0253480004715,0.00194848755865023,0.00259131644527534,"VARS1"
"P26641.EEF1G",-0.546935064082698,-0.292785735773724,-0.257625710584652,-0.166254751726329,-0.362301962227166,-0.358362911536905,19.7199769400744,0.000102028051258436,0.00016026617751022,"EEF1G"
"P26992.CNTFR",4.18705397087573,4.12880134780183,3.79976098898083,3.51517004939349,3.17207012000945,2.93004834775248,15.7169840356533,1.58118904169679e-12,1.5041031735847e-11,"CNTFR"
"P27105.STOM",-1.63353154861411,-1.05875720964213,-0.840798495672003,-0.58147829250602,-0.477199820149861,-0.423404882911098,14.0668455002963,8.62289627716496e-05,0.000137010355858412,"STOM"
"P27144.AK4",-1.95147038338447,-2.22724435904097,-1.53007814765412,-1.34391621246242,-0.892333968494174,-0.84124239460659,16.9826161240365,2.94564429451535e-09,1.0043096705195e-08,"AK4"
"P27338.MAOB",1.04272883072381,1.41663758480527,1.53661408774682,1.89639219891353,2.20643282126549,2.26724789861316,15.30243660009,1.00239242860749e-05,1.8138262995864e-05,"MAOB"
"P27348.YWHAQ",1.12218516627374,1.21586628529035,1.60085857577039,1.63448657759567,1.8468526082431,1.76657766494499,19.7249276437433,3.70297290373346e-09,1.22700043326779e-08,"YWHAQ"
"P27361.MAPK3",1.37964599459756,1.24337419149963,1.16107536737558,1.23286370857933,1.30079865166106,1.42599897194923,17.0471019220813,5.5188321137247e-08,1.43175788677247e-07,"MAPK3"
"P27544.CERS1",1.49530923121144,1.37988268347196,1.95186912750807,2.09959996901171,2.15934023905585,2.18783046888474,14.8330082402425,3.31300102537932e-08,9.00235765201645e-08,"CERS1"
"P27635.RPL10",-1.68644841180103,-1.86609711278046,-1.82091514344799,-1.86358277203318,-2.01461594943054,-2.16982209625941,17.9597277602946,2.52444366387154e-11,1.60484259612952e-10,"RPL10"
"P27694.RPA1",-1.70252032784604,-2.01515952181235,-2.37120204118991,-2.74876682735262,-3.19815692310154,-3.26916389699028,14.6095409926016,6.64001531544146e-15,1.92735479168346e-13,"RPA1"
"P27695.APEX1",-0.257838897440314,-0.633679219326678,-1.02356980560095,-1.33284425067031,-1.58594258471002,-1.7054206898824,17.9355048640564,1.00544235141675e-10,5.13663687103918e-10,"APEX1"
"P28066.PSMA5",0.0652607810770968,0.0471195092025418,0.0252337418609313,0.099561876754894,-0.0246600776468509,-0.131549143710116,18.1090090772555,0.502114683388257,0.513773324749507,"PSMA5"
"P28070.PSMB4",0.257279481375461,0.309239591271485,0.308301558911434,0.354586506581584,0.251631765792634,0.214595921070045,18.0927102138987,0.502629774125472,0.514219152998232,"PSMB4"
"P28072.PSMB6",0.27107564806926,0.379899512085075,0.300192840352241,0.298368234395244,0.0912522745846953,0.0556672433259807,18.4797124735144,0.000106253545799106,0.00016654015719492,"PSMB6"
"P28074.PSMB5",0.260544840674949,0.337854338628691,0.255494813011539,0.288940172257101,0.111336333950256,0.0566723374935411,18.8165248964883,0.115168681324883,0.12496862941752,"PSMB5"
"P28289.TMOD1",2.17052345591614,2.93447627350523,3.30880640643586,3.58076833836877,3.787754693206,3.72297322223385,14.5578710303468,1.2515408228557e-14,3.09445856887756e-13,"TMOD1"
"P28329.CHAT",3.17756489623053,3.92173833680032,4.05601436313757,4.27661383031975,4.43684157337235,4.5384357179019,15.5825247953436,1.44707766152678e-11,9.82617305175102e-11,"CHAT"
"P28331.NDUFS1",0.999725041193061,1.43612897944749,1.63712486404802,1.86384778917174,2.08461740741013,2.17970507526526,18.4176254371642,1.47064246827801e-14,3.55478429459141e-13,"NDUFS1"
"P28482.MAPK1",0.692645591795519,0.741645480877352,0.670998736426469,0.585356217839168,0.638562231478625,0.64973775002819,17.0083333561532,9.88725542091593e-07,2.08971094997368e-06,"MAPK1"
"P28799.GRN",-1.79974717990219,-2.1442015163846,-2.65160574015525,-3.23054956499438,-3.23195435101579,-2.94767730328627,12.1662279802888,6.27966499478798e-08,1.61363228227832e-07,"GRN"
"P28838.LAP3",-1.23928381879161,-1.70314551457146,-1.91509019015346,-1.8122442394795,-1.82195622589497,-1.85030746506314,15.2936422718301,2.33069780028501e-13,3.16525374219e-12,"LAP3"
"P29083.GTF2E1",-1.57066695240061,-1.74306832554036,-2.06139107109734,-2.13620015883167,-2.14952584369285,-2.33503608300902,12.8427488356301,5.01257277060677e-09,1.60829353184699e-08,"GTF2E1"
"P29084.GTF2E2",-0.945634085336684,-1.40854004590838,-1.4078792896243,-1.57498826901028,-1.63062496469573,-1.8476235226636,12.5107063856624,8.93660190435211e-08,2.24820610238419e-07,"GTF2E2"
"P29120.PCSK1",3.26096232405025,2.53112250347681,1.96054711225008,2.47314624450193,2.51158452211286,2.94245444549997,14.0641510273461,4.31837086626569e-08,1.14367974127838e-07,"PCSK1"
"P29144.TPP2",0.0686400584034667,-0.414023410789978,-0.639820714197046,-0.74290905663898,-0.859577575728535,-0.934739615135423,16.91015539679,4.68004760238646e-11,2.68057898923603e-10,"TPP2"
"P29218.IMPA1",2.30404752618602,2.61631271355318,2.72006052257818,2.74528735987471,2.66464370955866,2.67381298893489,18.0208649215581,5.78670499248874e-16,3.0476646293774e-14,"IMPA1"
"P29317.EPHA2",-1.03922174673448,-1.23383994845771,-1.8831501332326,-1.48968657915772,-1.16324504981917,-1.06408694349094,11.9678028482024,0.0290917423441932,0.0334557619218326,"EPHA2"
"P29323.EPHB2",3.33734163681103,3.81586886951192,3.88393956578221,3.85461040143101,3.85328285949827,3.99035151856211,17.0372554542546,5.06746797158746e-14,9.14402716432968e-13,"EPHB2"
"P29353.SHC1",-0.861816801853111,-1.16237432757978,-1.08257310496706,-0.793055258655402,-1.05584634518419,-0.796327137843747,14.1322695196323,0.000377640110232258,0.000551352858707363,"SHC1"
"P29373.CRABP2",1.21526795662209,0.772893692820895,0.27484808987281,0.157990863699779,-0.11597866339243,-0.0749356171469847,15.8353781864383,1.41789493952107e-08,4.12443799650537e-08,"CRABP2"
"P29401.TKT",-0.471557290325089,-0.233084687502468,-0.281910590873131,-0.372708009948778,-0.498569681728745,-0.547301207936017,21.0430745648651,3.54703740719698e-06,6.91891247329781e-06,"TKT"
"P29508.SERPINB3",-1.79748234801725,-1.14012495941653,-0.734816839949662,-1.33478863620938,-0.873411983603282,-2.43996267647552,13.1183734433009,0.790511646896562,0.795299650348801,"SERPINB3"
"P29590.PML",-0.217050221863204,-0.20035206243907,-0.580129413676434,-0.912880252929318,-1.05651875894094,-1.0974267689709,14.2632497857741,6.12057158106343e-09,1.90437380893991e-08,"PML"
"P29762.CRABP1",4.53528204922916,3.93478052464996,2.66667813294902,1.52749608222851,0.578738308564759,0.318075450366118,20.8006003004655,3.34920919093736e-11,2.03719973135138e-10,"CRABP1"
"P29966.MARCKS",1.65357054772236,2.18647712062883,2.39179549671959,1.90151536568174,2.24325692093259,1.92413305350702,18.8790353164277,3.34073619215502e-08,9.05088953127578e-08,"MARCKS"
"P29992.GNA11",1.34368625133434,2.0052907398157,2.468607521233,2.80836835271615,2.9301841806871,3.15871346313496,16.2632858414279,1.03434025809631e-11,7.33091487084012e-11,"GNA11"
"P30038.ALDH4A1",0.612561530725538,0.753389866170915,0.64884809426195,0.721351511618025,0.827856138805702,0.950641252486048,17.0601108430105,7.70960585837977e-09,2.36920430505617e-08,"ALDH4A1"
"P30040.ERP29",0.0561649686257941,-0.544354458408723,-0.437812112026397,-0.350727518713912,-0.138400993679755,-0.0217820572018156,19.6380408647947,1.86360310408009e-05,3.24789370681486e-05,"ERP29"
"P30041.PRDX6",-1.4598464597965,-1.50661651855492,-1.50260824991867,-1.40798876351754,-1.38272424113588,-1.34175620462132,18.8485170994775,4.83490569531055e-08,1.2649644222222e-07,"PRDX6"
"P30043.BLVRB",-0.401445911063422,-0.616002900746177,-0.684769374643772,-0.633086264356242,-0.337066771157075,-0.0330801334212528,14.6970047029451,1.58894384222635e-07,3.82219762716015e-07,"BLVRB"
"P30044.PRDX5",2.32028677895343,2.26842072123871,2.42339138351952,2.44356303280205,2.59122208455192,2.56811023379887,19.9359292297777,1.32973253309636e-13,1.97934285081766e-12,"PRDX5"
"P30046.DDT",0.153881505999169,0.0553888381734548,-0.0219174141045471,0.0880625672781037,0.158076956852303,0.22884459066416,16.3065387897146,0.0620558301776755,0.0687998747032315,"DDT"
"P30048.PRDX3",0.587982730301688,0.743776520255762,0.701597390726233,0.829460633556407,0.925443962446861,1.09403726654791,21.028562670937,4.22698485586657e-09,1.37844387902286e-08,"PRDX3"
"P30049.ATP5F1D",0.695315548557092,0.946862968378246,1.06047695616529,1.29796159030472,1.4656387732682,1.68760763485981,16.4242155260807,0.000423982748865158,0.000614443008310625,"ATP5F1D"
"P30050.RPL12",-1.42781420592831,-1.82439195365386,-1.83568167550086,-1.84654068186901,-1.95869477247421,-2.1107444363976,19.4940929911191,2.62982140597461e-13,3.48469842320138e-12,"RPL12"
"P30084.ECHS1",0.686855974341959,0.945919383973557,1.11332119391828,1.27402280935952,1.46010237672423,1.59159694209018,18.5096325277938,1.0469398444613e-10,5.31927553915319e-10,"ECHS1"
"P30086.PEBP1",0.352295070807451,0.82818331654773,1.14996416853641,1.33475225169751,1.31262703778674,1.3252806324171,21.8433359947538,2.46887671399382e-11,1.57415190484763e-10,"PEBP1"
"P30101.PDIA3",0.278660478227076,0.0189788294123343,0.0222349753650554,0.0170872359063179,-0.11883520152848,-0.0571659558656742,20.3818891041469,0.00136369157598626,0.0018461847501022,"PDIA3"
"P30154.PPP2R1B",-0.288034735436537,-0.650404296240269,-0.751402915083571,-0.968897034147245,-0.335376558405826,-0.359338877607593,13.401972543753,0.00145735387961692,0.00196518285432107,"PPP2R1B"
"P30405.PPIF",-0.654590851023204,-0.725337376479943,-0.804798801915334,-0.359077640767109,-0.283832516678041,-0.290875776100819,14.6437061216216,0.000356191917170587,0.000522629952306017,"PPIF"
"P30520.ADSS2",-1.28096058582597,-1.31328867781454,-1.27142813926193,-1.25688183744694,-1.34211648302806,-1.27514763919306,15.7649798296947,1.52856686978819e-11,1.03146418567582e-10,"ADSS2"
"P30533.LRPAP1",-0.867212546442217,-1.24027458481098,-1.05752645984429,-1.14082501495626,-1.05963976571909,-1.17949054267387,14.3322218987258,2.6437190011441e-06,5.25498977889276e-06,"LRPAP1"
"P30613.PKLR",0.881825604419986,0.887046590913081,0.539165454226011,0.568799367663038,0.460762488918964,0.501465053558208,15.68500036042,0.000637490736807578,0.000902856360524594,"PKLR"
"P30740.SERPINB1",1.31263701049031,1.440847477853,1.99748961193927,2.71040144721816,3.15546133375899,3.55534212156199,15.4637152979124,2.72667150273746e-10,1.20816538951664e-09,"SERPINB1"
"P30825.SLC7A1",0.486286592227107,0.24872931781481,0.243129261889222,0.0707206120896721,-0.129191194683025,-0.137613235827869,16.1114240647945,0.00101970229613382,0.00140276735492778,"SLC7A1"
"P30837.ALDH1B1",-0.573723401189807,-0.303814975379213,-0.194313156665709,-0.122512783541092,-0.0392475513138724,0.103232455341593,16.392997511897,3.62881848740845e-07,8.24824075839718e-07,"ALDH1B1"
"P31040.SDHA",0.452256792953964,0.691925598131084,0.779376341078925,1.04951630678807,1.1827582181608,1.43704734036256,16.8137600300302,6.76123974946828e-09,2.09265700415937e-08,"SDHA"
"P31146.CORO1A",3.76626881323809,4.4774527426367,4.6416000626441,4.69023684697994,4.62566186218951,4.68908490263096,19.0356757211666,1.1732746614407e-17,1.76755192018904e-15,"CORO1A"
"P31150.GDI1",4.21635450387224,4.60086097741672,4.65039849232505,4.65911865182862,4.59879000737788,4.64488321427518,19.1980303184128,2.37040450465833e-17,2.89726044927862e-15,"GDI1"
"P31151.S100A7",-0.497932123518241,-2.16150082483013,0.199121858514111,-0.702860507294881,-0.898360077668831,-0.727443939124731,12.5862858477681,0.512316298651705,0.523798134890427,"S100A7"
"P31153.MAT2A",-1.84942703937865,-2.06355669553622,-2.08996246280442,-2.13828642290341,-2.32008132998422,-2.31116663351269,17.3173196097961,3.48332518028957e-14,6.75598219099277e-13,"MAT2A"
"P31321.PRKAR1B",-0.211979112604372,-0.306455414150631,0.121320023965127,0.141314307488949,0.487809980218812,0.518281560960068,14.6631364665223,0.013364857166723,0.0159855141665494,"PRKAR1B"
"P31323.PRKAR2B",2.78923743672029,3.9120596771053,4.25215048024319,4.25979854725761,4.1888832438352,4.11415200858924,18.4311638399359,1.93390902600398e-17,2.4564436608733e-15,"PRKAR2B"
"P31327.CPS1",1.08539771382037,0.871596230933012,0.611738944402932,0.211689767821412,0.161687026244526,0.0599212768813106,14.2920941848835,0.000134277016247206,0.000207402601633143,"CPS1"
"P31350.RRM2",-1.61936283902449,-2.9212505303996,-3.39304832612864,-2.2347189373122,-2.85460564871271,-3.19278060743623,13.5651687086248,0.00249249061334525,0.00327114144919987,"RRM2"
"P31644.GABRA5",1.11331691639192,2.79875419981597,3.53076329696625,3.7642980548131,3.92530074581584,4.14009551260855,14.624063179243,4.33413547103469e-12,3.52720220871391e-11,"GABRA5"
"P31689.DNAJA1",-0.935334704102669,-0.735751621640598,-0.660672927110947,-0.488521796961801,-0.822617974029079,-0.805692994454527,17.6964627404013,8.51836636870723e-07,1.82661295387241e-06,"DNAJA1"
"P31751.AKT2",-1.19287117030169,-1.45572939832617,-1.68592213440533,-1.99029179488748,-1.94644295483942,-2.13232426902272,12.8070069057454,1.29864546892187e-08,3.80489613192033e-08,"AKT2"
"P31930.UQCRC1",0.795434375763271,1.11037161004951,1.23785191515405,1.32787329183345,1.47507869364482,1.63985126889257,18.0669434648727,3.39010293366571e-12,2.86698261152565e-11,"UQCRC1"
"P31937.HIBADH",0.53578493194533,0.698554974479532,0.652955577391624,0.789802078091516,0.920012170542088,1.10101921463048,15.6778620456377,5.73535257611286e-09,1.80269839825614e-08,"HIBADH"
"P31939.ATIC",-1.10872277358909,-1.32300683971134,-1.6043313872344,-1.73868663584292,-1.92069278508704,-1.95315580047513,18.4402097135141,3.35989387092258e-15,1.20250787269815e-13,"ATIC"
"P31942.HNRNPH3",0.894709941098043,0.938960946662672,0.620839847411424,0.1851895962361,0.0914763494622711,-0.186305444019032,16.5630418730151,3.26283769186494e-05,5.50864283760779e-05,"HNRNPH3"
"P31944.CASP14",-1.04832868853288,0.363220107281711,-1.17130709777522,-0.625569660691894,-1.57777886160305,-1.735180522005,12.6894993376577,0.306284128517844,0.318783512940005,"CASP14"
"P31946.YWHAB",1.19079681030774,1.23570938918483,1.77193092664553,1.71646044642823,2.05133520065263,1.94598101525426,21.5502005654575,6.1322554689844e-10,2.47198201170386e-09,"YWHAB"
"P31948.STIP1",-0.195975712482573,-0.151745153662884,-0.0109983816169521,0.11690565426122,0.193534318455406,0.207481099045917,19.8798026692083,0.000374868014214864,0.000547675912513281,"STIP1"
"P31949.S100A11",-0.552868818012553,-2.31848653694844,-2.89129597498938,-4.09341923159505,-4.0590266890674,-4.3087384782036,14.5690103634524,1.28048325702404e-12,1.25112677812998e-11,"S100A11"
"P32004.L1CAM",5.63716586050882,6.27988346505758,6.59389734367125,6.72322585215864,6.89191624438918,6.97161708552633,19.1808174588043,1.69508864147388e-17,2.24097637131996e-15,"L1CAM"
"P32019.INPP5B",0.087218729407162,-1.51116363881407,0.494234089102498,-1.61534684881765,0.76372991764087,-1.33083021171258,13.6745759656142,0.0669743561247099,0.0740501585553628,"INPP5B"
