"","logFC.stage9","logFC.stage15","logFC.stage21","logFC.stage27","logFC.stage33","logFC.stage40","logCPM","LR","PValue","FDR"
"ENSG00000105229.PIAS4",0.0421159361635588,0.0464156453864119,-0.0521646699506979,-0.124639835591366,-0.387149101127415,-0.417377434804612,5.54423019379656,36.2570973877413,2.45691810790515e-06,3.65052725961794e-06
"ENSG00000178951.ZBTB7A",-0.522210649712323,-0.571730872554286,-0.626170644671321,-0.506411810600151,-0.603094240007595,-0.437904575510346,3.19505695244879,17.4046270398502,0.0079057499217146,0.00965344068292627
"ENSG00000268670.ENSG00000268670",-2.10729130432758,-1.84221051071008,-2.07593053509243,-2.05677896333133,-1.98076093319081,-1.78450977679245,0.0219949167546586,39.6177968181244,5.41470401945387e-07,8.30420299799696e-07
"ENSG00000126934.MAP2K2",-0.781362433366313,-0.772857428778688,-0.637931004472124,-0.376679794051874,-0.540850104119089,-0.326561875684084,6.44055247718707,102.219769321736,8.63434216391867e-20,1.9616208804627e-19
"ENSG00000077463.SIRT6",0.249165867748256,0.369716849192519,0.327202867354838,0.328484636735838,0.119290210913678,0.118009458746017,4.08716385323884,18.2248958508762,0.00569407281426884,0.00702169672420137
"ENSG00000089847.ANKRD24",-0.86286905932225,-0.327626805426609,-0.23248022758899,-0.0959954394603938,-0.0117139323826037,-0.0700046106810766,4.23585971357295,29.7862453231197,4.31621874241516e-05,6.03694304792736e-05
"ENSG00000105246.EBI3",-3.92698069972759,-4.38678299900988,-3.59317264487475,-4.08350429145778,-4.99038800324684,-5.59542471226317,-3.51647798815938,105.847791049552,1.50704445825434e-20,3.47800774300926e-20
"ENSG00000280247.ENSG00000280247",-1.95985254274905,-1.79678489578855,-2.91759815303456,-2.59542664800268,-2.46883604725106,-1.55758548064368,-3.46371293224754,34.1386042583604,6.32524218801867e-06,9.21047098616113e-06
"ENSG00000105248.YJU2",-1.3283872335467,-1.43795616433992,-1.5343187126351,-1.48780749060517,-1.6651537150511,-1.73940954907213,3.89256224798165,267.533515712323,7.31130123513194e-55,2.95236987461799e-54
"ENSG00000105251.SHD",2.82399979704225,2.83860482224932,2.88528270081549,3.13477328258737,3.62745378767864,3.84914730077859,3.69308925117504,470.225128101663,2.17333560957547e-98,1.40199267072248e-97
"ENSG00000167664.TMIGD2",-1.10870063387453,-1.33390966522745,-1.02363716064176,-0.9226683252848,-1.70303456891612,-0.971755238330785,-2.89517671319028,11.7113946307497,0.0687257533330057,0.0782131369144794
"ENSG00000105255.FSD1",0.806508191884037,0.92899971907951,1.13368372057869,1.35751713206918,1.27194054604003,1.25479848963761,6.56836495264291,281.035431023777,9.43072000485982e-58,3.93834386913913e-57
"ENSG00000178078.STAP2",-3.69116317137547,-4.10264536665212,-4.52906524440173,-4.34874930851071,-4.27779023092139,-4.47694443361016,0.152577323865659,845.335811364882,2.45858054250597e-179,3.01156151185754e-178
