"","z","Day","cond","Name_ID"
"SC1_9.404",-1.0052273185513,9,"Sequencing","LINC00670"
"SC1_9.405",-1.82248797143632,9,"Sequencing","ASIC2"
"SC1_9.406",-1.65075447604199,9,"Sequencing","PLXDC1"
"SC1_9.407",-1.49696716858281,9,"Sequencing","HAP1"
"SC1_9.408",-1.29183781477607,9,"Sequencing","ENSG00000276851"
"SC1_9.409",-1.66600452278051,9,"Sequencing","CA10"
"SC1_9.410",-1.48262727722602,9,"Sequencing","NOG"
"SC1_9.411",-1.6641689498934,9,"Sequencing","TRIM25"
"SC1_9.412",-1.80586952703345,9,"Sequencing","PRKCA"
"SC1_9.413",-1.97895604534118,9,"Sequencing","KCNJ2-AS1"
"SC1_9.414",-2.23808556297822,9,"Sequencing","KCNJ2"
"SC1_9.415",-1.15123010240457,9,"Sequencing","ENSG00000276863"
"SC1_9.416",-0.968883296831803,9,"Sequencing","ENSG00000263606"
"SC1_9.417",-1.66863065323503,9,"Sequencing","LDLRAD4"
"SC1_9.418",-0.155885977218626,9,"Sequencing","RN7SL362P"
"SC1_9.419",-1.34090430515165,9,"Sequencing","CHST9"
"SC1_9.420",-1.8506285017742,9,"Sequencing","GAREM1"
"SC1_9.421",-2.27878317962074,9,"Sequencing","RIT2"
"SC1_9.422",-1.77426406129842,9,"Sequencing","PSTPIP2"
"SC1_9.423",-2.15177216038794,9,"Sequencing","RAB27B"
"SC1_9.424",-0.766133896487832,9,"Sequencing","SERPINB2"
"SC1_9.425",-0.667457526725066,9,"Sequencing","SERPINB10"
"SC1_9.426",-1.48237019466463,9,"Sequencing","LINC00305"
"SC1_9.427",-1.91011849759403,9,"Sequencing","CDH7"
"SC1_9.428",-1.59601323023886,9,"Sequencing","ENSG00000263720"
"SC1_9.429",-1.63115222810525,9,"Sequencing","CBLN2"
"SC1_9.430",-2.01078348449661,9,"Sequencing","LINC01896"
"SC1_9.431",-1.79135331895999,9,"Sequencing","SALL3"
"SC1_9.432",-0.943135824853898,9,"Sequencing","PDYN"
"SC1_9.433",-0.937259697454617,9,"Sequencing","TGM3"
"SC1_9.434",-1.62957650889613,9,"Sequencing","EBF4"
"SC1_9.435",-1.98621659721202,9,"Sequencing","SLC24A3"
"SC1_9.436",-1.40121849564341,9,"Sequencing","ANKRD20A21P"
"SC1_9.437",-1.99245125116325,9,"Sequencing","MAFB"
"SC1_9.438",-1.96088920369437,9,"Sequencing","PTPRT"
"SC1_9.439",-1.78448267887829,9,"Sequencing","ENSG00000233508"
"SC1_9.440",-1.65407850391649,9,"Sequencing","SYCP2"
"SC1_9.441",-1.64098217225509,9,"Sequencing","CDH4"
"SC1_9.442",-1.83375465506646,9,"Sequencing","MIR1-1HG-AS1"
"SC1_9.443",-1.45689299882872,9,"Sequencing","THEG"
"SC1_9.444",-1.89826004614787,9,"Sequencing","SBNO2"
"SC1_9.445",-1.48630250730277,9,"Sequencing","ZNF556"
"SC1_9.446",-1.71306645600193,9,"Sequencing","FUT3"
"SC1_9.447",-1.80863065294314,9,"Sequencing","JUNB"
"SC1_9.448",-2.29420729000512,9,"Sequencing","NANOS3"
"SC1_9.449",-2.11787718796037,9,"Sequencing","IL27RA"
"SC1_9.450",-1.71717344846522,9,"Sequencing","WTIP"
"SC1_9.451",-2.07750131599027,9,"Sequencing","CYP2A13"
"SC1_9.452",-1.92335088432838,9,"Sequencing","BCL3"
"SC1_9.453",-1.56303241032381,9,"Sequencing","GFY"
"SC1_9.454",-1.86822666786589,9,"Sequencing","HAS1"
"SC1_9.455",-1.30714233236716,9,"Sequencing","MIR935"
"SC1_9.456",-1.62315345221298,9,"Sequencing","LINC01864"
"SC1_9.457",-0.760631207889725,9,"Sequencing","ZSCAN4"
"SC1_9.458",-1.71426926355829,9,"Sequencing","LINC01638"
"SC1_9.459",-1.99269333066916,9,"Sequencing","C22orf42"
"SC1_9.460",-1.40322247724763,9,"Sequencing","CACNA1I"
"SC1_9.461",-1.6854668043043,9,"Sequencing","NFAM1"
"SC1_9.462",-1.36201397932113,9,"Sequencing","ENSG00000230107"
"SC1_9.463",-2.01214002510573,9,"Sequencing","SHISAL1"
"SC1_9.464",-2.14143895494365,9,"Sequencing","NCAM2"
"SC1_9.465",-1.45993014684021,9,"Sequencing","ADAMTS1"
"SC1_9.466",-1.68724949692311,9,"Sequencing","RUNX1"
"SC1_9.467",-2.13608108073193,9,"Sequencing","PCP4"
"SC1_9.468",-1.82808783902822,9,"Sequencing","COL18A1"
"SC2_9",-2.04078336562805,9,"Sequencing","CHD5"
"SC2_9.1",-1.55601293944643,9,"Sequencing","UTS2"
"SC2_9.2",-1.21309627347063,9,"Sequencing","TNFRSF9"
"SC2_9.3",-1.90141195317092,9,"Sequencing","FBXO6"
"SC2_9.4",-1.76489901014849,9,"Sequencing","NBL1"
"SC2_9.5",-1.48342129410162,9,"Sequencing","WNT4"
"SC2_9.6",-2.29572049027452,9,"Sequencing","IFNLR1"
"SC2_9.7",-2.2186788128132,9,"Sequencing","CSMD2"
"SC2_9.8",-1.73754598674024,9,"Sequencing","HPCAL4"
"SC2_9.9",-2.06051622717797,9,"Sequencing","FAAH"
"SC2_9.10",-0.557991820817322,9,"Sequencing","SLC25A3P1"
"SC2_9.11",-1.89122212496125,9,"Sequencing","PTGER3"
"SC2_9.12",-1.41435572351122,9,"Sequencing","ENSG00000269933"
"SC2_9.13",-1.78699342567711,9,"Sequencing","PTGFR"
"SC2_9.14",-0.826199774032749,9,"Sequencing","ST13P20"
"SC2_9.15",-2.01476924968406,9,"Sequencing","SAMD13"
"SC2_9.16",-1.6095164588637,9,"Sequencing","UOX"
"SC2_9.17",-1.08768943707106,9,"Sequencing","ENSG00000280099"
"SC2_9.18",-1.85929111023555,9,"Sequencing","PLPPR4"
"SC2_9.19",-1.22168748284464,9,"Sequencing","C1orf194"
"SC2_9.20",-1.57011584501444,9,"Sequencing","SLC6A17"
"SC2_9.21",-1.18390895767047,9,"Sequencing","ENSG00000224950"
"SC2_9.22",-1.51416370767881,9,"Sequencing","ECM1"
"SC2_9.23",-0.953816786354158,9,"Sequencing","S100A3"
"SC2_9.24",-1.23997392889986,9,"Sequencing","FMO2"
"SC2_9.25",-1.47402234762123,9,"Sequencing","SLC9C2"
"SC2_9.26",-1.91350166702938,9,"Sequencing","TNR"
"SC2_9.27",-1.94720113855375,9,"Sequencing","CACNA1E"
"SC2_9.28",-2.25368043021081,9,"Sequencing","BRINP3"
"SC2_9.29",-1.83734998141549,9,"Sequencing","LINC01351"
"SC2_9.30",-1.56191737874075,9,"Sequencing","ENSG00000241505"
"SC2_9.31",-1.98951344141267,9,"Sequencing","ATP2B4"
"SC2_9.32",-0.687723367630188,9,"Sequencing","ENSG00000236846"
"SC2_9.33",-1.7362952597945,9,"Sequencing","LEFTY1"
"SC2_9.34",-1.6905878900644,9,"Sequencing","MAP3K21"
"SC2_9.35",-1.79547509456315,9,"Sequencing","CHRM3"
"SC2_9.36",-1.79732922704784,9,"Sequencing","PLD5"
"SC2_9.37",-0.93808500772259,9,"Sequencing","ENSG00000229727"
"SC2_9.38",-1.72067221411817,9,"Sequencing","HPCAL1"
"SC2_9.39",-1.95746526095115,9,"Sequencing","ENSG00000225649"
"SC2_9.40",-1.01214573775283,9,"Sequencing","POMC"
"SC2_9.41",-1.83493314615968,9,"Sequencing","KCNK12"
"SC2_9.42",-1.79813219782293,9,"Sequencing","SFXN5"
"SC2_9.43",-1.85338280745496,9,"Sequencing","CD8B"
"SC2_9.44",-1.94769133889441,9,"Sequencing","ANAPC1P1"
"SC2_9.45",-1.07824998492822,9,"Sequencing","CYTOR"
"SC2_9.46",-1.02487310567414,9,"Sequencing","IL1R1"
"SC2_9.47",-1.77718786114163,9,"Sequencing","LINC01123"
"SC2_9.48",-1.45442294748075,9,"Sequencing","MIR4435-2HG"
"SC2_9.49",-1.37146224962399,9,"Sequencing","SCTR"
"SC2_9.50",-2.39340299713511,9,"Sequencing","ENSG00000228400"
"SC2_9.51",-1.6473982550013,9,"Sequencing","LINC01854"
"SC2_9.52",-1.94268727093241,9,"Sequencing","CCDC74B"
"SC2_9.53",-1.85764687705992,9,"Sequencing","SMIM39"
"SC2_9.54",-1.55840877383924,9,"Sequencing","CCDC74A"
"SC2_9.55",-1.6150594649979,9,"Sequencing","LYPD1"
"SC2_9.56",-2.02538197412822,9,"Sequencing","KCNJ3"
"SC2_9.57",-1.80834798174709,9,"Sequencing","PLA2R1"
"SC2_9.58",-2.2414530781995,9,"Sequencing","SCN1A"
"SC2_9.59",-1.87303545976126,9,"Sequencing","C2orf88"
"SC2_9.60",-1.64991899019908,9,"Sequencing","MSTN"
"SC2_9.61",-2.09139196691294,9,"Sequencing","NYAP2"
"SC2_9.62",-1.89818404685758,9,"Sequencing","ENSG00000273301"
"SC2_9.63",-1.66676840501916,9,"Sequencing","ECEL1"
"SC2_9.64",-1.41732650352409,9,"Sequencing","RAMP1"
"SC2_9.65",-2.03815956699085,9,"Sequencing","CNTN6"
"SC2_9.66",-1.76484884990685,9,"Sequencing","GRM7"
"SC2_9.67",-1.99074711747537,9,"Sequencing","IRAK2"
"SC2_9.68",-1.81906917679303,9,"Sequencing","SYN2"
"SC2_9.69",-2.13132640721773,9,"Sequencing","GRIP2"
"SC2_9.70",-1.97692950009788,9,"Sequencing","ARPP21"
"SC2_9.71",-0.977875363822339,9,"Sequencing","DCLK3"
"SC2_9.72",-1.11600760412196,9,"Sequencing","CCK"
"SC2_9.73",-0.878509477327049,9,"Sequencing","IL17RB"
"SC2_9.74",-2.16111771569993,9,"Sequencing","CACNA2D3"
"SC2_9.75",-1.73976072494723,9,"Sequencing","DNAH12"
"SC2_9.76",-1.81783345883388,9,"Sequencing","CNTN3"
"SC2_9.77",-2.29190260230153,9,"Sequencing","EPHA6"
"SC2_9.78",-2.21518364003337,9,"Sequencing","ENSG00000261292"
"SC2_9.79",-0.753552718639542,9,"Sequencing","ENSG00000239482"
"SC2_9.80",-0.883733260423445,9,"Sequencing","ENSG00000251012"
"SC2_9.81",-1.27388501969484,9,"Sequencing","UPK1B"
"SC2_9.82",-1.96321421956232,9,"Sequencing","ADCY5"
"SC2_9.83",-1.36374115908502,9,"Sequencing","TRH"
"SC2_9.84",-2.00619799023679,9,"Sequencing","COL6A4P2"
"SC2_9.85",-1.74350254327454,9,"Sequencing","ZBTB38"
"SC2_9.86",-1.49530580730327,9,"Sequencing","PCOLCE2"
"SC2_9.87",-0.69370293467873,9,"Sequencing","CPB1"
"SC2_9.88",-1.59239665806315,9,"Sequencing","IQCJ"
"SC2_9.89",-1.49343479775135,9,"Sequencing","LINC01323"
"SC2_9.90",-1.94718642563017,9,"Sequencing","LINC01324"
"SC2_9.91",-2.04714859919171,9,"Sequencing","SLITRK3"
"SC2_9.92",-1.94603986465467,9,"Sequencing","LINC01322"
"SC2_9.93",-2.0507371023671,9,"Sequencing","BCL6"
"SC2_9.94",-1.19248071101693,9,"Sequencing",NA
"SC2_9.95",-1.57657857717675,9,"Sequencing","IL1RAP"
"SC2_9.96",-1.57021407866757,9,"Sequencing","UTS2B"
"SC2_9.97",-1.04299735079741,9,"Sequencing","ZDHHC19"
"SC2_9.98",-1.12399789474378,9,"Sequencing","RPSAP69"
"SC2_9.99",-0.646807238952405,9,"Sequencing","ENSG00000227189"
"SC2_9.100",-1.91226827594087,9,"Sequencing","ENSG00000284727"
"SC2_9.101",-1.82018630330385,9,"Sequencing","MSX1"
"SC2_9.102",-0.960235998225286,9,"Sequencing","GBA3"
"SC2_9.103",-1.68643214476515,9,"Sequencing","CCKAR"
"SC2_9.104",-1.96618300266551,9,"Sequencing","PCDH7"
"SC2_9.105",-1.18539310181547,9,"Sequencing","LINC02513"
"SC2_9.106",-2.04733841068232,9,"Sequencing","ENSG00000260878"
"SC2_9.107",-2.17679719251405,9,"Sequencing","GABRA2"
"SC2_9.108",-1.63770063889866,9,"Sequencing","ENSG00000249330"
"SC2_9.109",-1.9142722593694,9,"Sequencing","GABRB1"
"SC2_9.110",-2.02466421839683,9,"Sequencing","ENSG00000260918"
"SC2_9.111",-1.75535901528581,9,"Sequencing","ADAMTS3"
"SC2_9.112",-0.822343306149925,9,"Sequencing","BTC"
"SC2_9.113",-2.1408093233673,9,"Sequencing","FGF5"
"SC2_9.114",-2.12983294537038,9,"Sequencing","SCD5"
"SC2_9.115",-1.23914731340813,9,"Sequencing","NPNT"
"SC2_9.116",-1.86787027517128,9,"Sequencing","CAMK2D"
"SC2_9.117",-2.11485783900002,9,"Sequencing","PDE5A"
"SC2_9.118",-1.87914119943374,9,"Sequencing","PCDH18"
"SC2_9.119",-1.17872023928717,9,"Sequencing","ENSG00000250777"
"SC2_9.120",-1.89490037439668,9,"Sequencing","FREM3"
"SC2_9.121",-1.99994813191878,9,"Sequencing","TTC29"
"SC2_9.122",-1.09966338020207,9,"Sequencing",NA
"SC2_9.123",-2.17388380753803,9,"Sequencing","GUCY1A1"
"SC2_9.124",-2.06945013770538,9,"Sequencing","ENSG00000260244"
"SC2_9.125",-1.94065787570652,9,"Sequencing","PDGFC"
"SC2_9.126",-1.91996932745625,9,"Sequencing","FSTL5"
"SC2_9.127",-1.95909153521171,9,"Sequencing","ENSG00000250027"
"SC2_9.128",-2.11766359037776,9,"Sequencing","NPY1R"
"SC2_9.129",-2.11166613700895,9,"Sequencing","NPY5R"
"SC2_9.130",-2.09408212298005,9,"Sequencing","GALNTL6"
"SC2_9.131",-2.26727972181622,9,"Sequencing","GLRA3"
"SC2_9.132",-2.12983230720357,9,"Sequencing","ADAM29"
"SC2_9.133",-1.23196401063195,9,"Sequencing","MTNR1A"
"SC2_9.134",-0.815944267631238,9,"Sequencing","RANBP3L"
"SC2_9.135",-1.92072400720813,9,"Sequencing","LIFR"
"SC2_9.136",-1.71637675076606,9,"Sequencing","PTGER4"
"SC2_9.137",-1.21014504595941,9,"Sequencing","GHR"
"SC2_9.138",-0.738320896069698,9,"Sequencing","ESM1"
"SC2_9.139",-1.79311681319634,9,"Sequencing","IL6ST"
"SC2_9.140",-1.83151935319877,9,"Sequencing","RGS7BP"
"SC2_9.141",-1.42084223828291,9,"Sequencing","LINC02197"
"SC2_9.142",-1.461153510497,9,"Sequencing","SV2C"
"SC2_9.143",-2.49655455731343,9,"Sequencing","MEF2C"
"SC2_9.144",-1.03448357557585,9,"Sequencing","EGR1"
"SC2_9.145",-1.96813299705446,9,"Sequencing","NR3C1"
"SC2_9.146",-1.88731971990723,9,"Sequencing","GRIA1"
"SC2_9.147",-1.40492375807073,9,"Sequencing","ENSG00000249738"
"SC2_9.148",-0.896260783748444,9,"Sequencing","IL12B"
"SC2_9.149",-1.77067452233277,9,"Sequencing","GABRB2"
"SC2_9.150",-1.43021720713349,9,"Sequencing","GABRA1"
"SC2_9.151",-1.77505990239,9,"Sequencing","GABRG2"
"SC2_9.152",-2.08115219361077,9,"Sequencing","F12"
"SC2_9.153",-1.51525339627308,9,"Sequencing","PRR7-AS1"
"SC2_9.154",-1.91233612120132,9,"Sequencing","TRIM7"
"SC2_9.155",-1.85064999196509,9,"Sequencing","CD83"
"SC2_9.156",-1.97570384789593,9,"Sequencing","RBM24"
"SC2_9.157",-1.18435576139324,9,"Sequencing","RNF144B"
"SC2_9.158",-1.53569968600735,9,"Sequencing","DCDC2"
"SC2_9.159",-1.32541204725555,9,"Sequencing","SLC17A2"
"SC2_9.160",-2.22687474852061,9,"Sequencing","BTN3A1"
"SC2_9.161",-1.69622977012946,9,"Sequencing","RN7SL471P"
"SC2_9.162",-1.23491057584508,9,"Sequencing","TRIM31-AS1"
"SC2_9.163",-1.03451172901926,9,"Sequencing","HLA-DRB5"
"SC2_9.164",-1.75905259800709,9,"Sequencing","TAP1"
"SC2_9.165",-1.53627568126133,9,"Sequencing","CLIC5"
"SC2_9.166",-1.44148489523728,9,"Sequencing","RCAN2"
"SC2_9.167",-1.80613166686245,9,"Sequencing","TENT5A"
"SC2_9.168",-1.11929292466189,9,"Sequencing","TBX18"
"SC2_9.169",-1.91924620413419,9,"Sequencing","GJA10"
"SC2_9.170",-2.1055291523702,9,"Sequencing","FAM162B"
"SC2_9.171",-0.964475575179833,9,"Sequencing","RFX6"
"SC2_9.172",-1.91864689147174,9,"Sequencing","NKAIN2"
"SC2_9.173",-1.22724825362173,9,"Sequencing","ENSG00000237321"
"SC2_9.174",-1.73366497204222,9,"Sequencing","MOXD1"
"SC2_9.175",-2.02323065239291,9,"Sequencing","MAP7"
"SC2_9.176",-1.65601576271182,9,"Sequencing","STXBP5-AS1"
"SC2_9.177",-1.76839880034007,9,"Sequencing","MYCT1"
"SC2_9.178",-1.70127310929429,9,"Sequencing","ENSG00000232529"
"SC2_9.179",-1.44196026469564,9,"Sequencing","LPA"
"SC2_9.180",-1.03731856968338,9,"Sequencing","LINC02538"
"SC2_9.181",-1.16120530717933,9,"Sequencing","ENSG00000235994"
"SC2_9.182",-0.356766886851997,9,"Sequencing","KIF25"
"SC2_9.183",-1.25913845100705,9,"Sequencing","ENSG00000234647"
"SC2_9.184",-2.05392205167584,9,"Sequencing","SMOC2"
"SC2_9.185",-1.90150313549294,9,"Sequencing","NXPH1"
"SC2_9.186",-1.87366863570951,9,"Sequencing","GALNT17"
"SC2_9.187",-1.6951135530307,9,"Sequencing","CALN1"
"SC2_9.188",-2.08434354392609,9,"Sequencing","CD36"
"SC2_9.189",-1.90336682534124,9,"Sequencing","GRM3"
"SC2_9.190",-1.53075521346424,9,"Sequencing","TAC1"
"SC2_9.191",-1.61963711862329,9,"Sequencing","AZGP1"
"SC2_9.192",-1.56388190232107,9,"Sequencing","VGF"
"SC2_9.193",-1.80215029596716,9,"Sequencing","LHFPL3"
"SC2_9.194",-1.65534580977111,9,"Sequencing","TMEM229A"
"SC2_9.195",-2.04914070561001,9,"Sequencing","ENSG00000279419"
"SC2_9.196",-1.69815432363145,9,"Sequencing","CHRM2"
"SC2_9.197",-1.6893103866092,9,"Sequencing","CRLF2"
"SC2_9.198",-1.9738315241248,9,"Sequencing","ADGRG2"
"SC2_9.199",-1.73945868290601,9,"Sequencing","MAP7D2"
"SC2_9.200",-1.15560302760998,9,"Sequencing","ENSG00000283400"
"SC2_9.201",-1.39237661855576,9,"Sequencing","PTCHD1"
"SC2_9.202",-2.09348466329824,9,"Sequencing","IL1RAPL1"
"SC2_9.203",-2.2147996072962,9,"Sequencing","DMD"
"SC2_9.204",-1.69213435497677,9,"Sequencing","ERAS"
"SC2_9.205",-0.469463957328504,9,"Sequencing","MAGED4"
"SC2_9.206",-1.94347138499778,9,"Sequencing","PCDH11X"
"SC2_9.207",-1.87189444657221,9,"Sequencing","TCEAL6"
"SC2_9.208",-2.18964198101184,9,"Sequencing","RNF128"
"SC2_9.209",-1.07760301999633,9,"Sequencing","SERTM2"
"SC2_9.210",-2.058516077517,9,"Sequencing","TRPC5"
"SC2_9.211",-1.75174066107001,9,"Sequencing","IL13RA1"
"SC2_9.212",-1.69487830905535,9,"Sequencing","SMIM10L2A"
"SC2_9.213",-1.6268315560623,9,"Sequencing","ARHGEF6"
"SC2_9.214",-1.82317918665259,9,"Sequencing","FGF13"
"SC2_9.215",-1.69443503138115,9,"Sequencing","MCF2"
"SC2_9.216",-1.74158901961433,9,"Sequencing","SLITRK2"
"SC2_9.217",-0.779219420748902,9,"Sequencing","GPR50"
"SC2_9.218",-0.762446651845831,9,"Sequencing","ENSG00000269993"
"SC2_9.219",-2.1647862693528,9,"Sequencing","CSMD1"
"SC2_9.220",-1.45644414063003,9,"Sequencing","ENSG00000284613"
"SC2_9.221",-1.20868662363392,9,"Sequencing","LPL"
"SC2_9.222",-1.76392744736507,9,"Sequencing","LGI3"
"SC2_9.223",-1.44703301251883,9,"Sequencing","STC1"
"SC2_9.224",-0.972831614204642,9,"Sequencing","ADAM28"
"SC2_9.225",-1.67337045339621,9,"Sequencing","ENSG00000253888"
"SC2_9.226",-1.13950392883616,9,"Sequencing","ENSG00000279099"
"SC2_9.227",-0.626073588062243,9,"Sequencing","ENSG00000253746"
"SC2_9.228",-1.52328128179373,9,"Sequencing","CHRNA6"
"SC2_9.229",-1.54655704570537,9,"Sequencing","OPRK1"
"SC2_9.230",-0.86712245732189,9,"Sequencing","ENSG00000254254"
"SC2_9.231",-1.04471019838271,9,"Sequencing","TTPA"
"SC2_9.232",-2.09255122566803,9,"Sequencing","SBSPON"
"SC2_9.233",-1.79124671934516,9,"Sequencing","PI15"
"SC2_9.234",-1.09147377218986,9,"Sequencing","IL7"
"SC2_9.235",-1.82781379422496,9,"Sequencing","MATN2"
"SC2_9.236",-1.70009507211457,9,"Sequencing","SPAG1"
"SC2_9.237",-2.12911442956124,9,"Sequencing","ANGPT1"
"SC2_9.238",-1.85783814110371,9,"Sequencing","RSPO2"
"SC2_9.239",-1.41857810326036,9,"Sequencing","TRHR"
"SC2_9.240",-1.75745580361341,9,"Sequencing","SNTB1"
"SC2_9.241",-0.881244925028651,9,"Sequencing","ENSG00000244791"
"SC2_9.242",-2.00325456080464,9,"Sequencing","ADCY8"
"SC2_9.243",-1.25119302103095,9,"Sequencing","ENSG00000253259"
"SC2_9.244",-1.97551023430006,9,"Sequencing","ENSG00000253507"
"SC2_9.245",-1.86576007694432,9,"Sequencing","KCNK9"
"SC2_9.246",-1.88174141449695,9,"Sequencing","LY6H"
"SC2_9.247",-1.51767652986724,9,"Sequencing","CD274"
"SC2_9.248",-1.17541852131395,9,"Sequencing","ENSG00000226197"
"SC2_9.249",-0.364125877911655,9,"Sequencing","ENSG00000225472"
"SC2_9.250",-1.89359261206311,9,"Sequencing","BNC2"
"SC2_9.251",-1.90350659191432,9,"Sequencing","SLC24A2"
"SC2_9.252",-0.674323353244767,9,"Sequencing","ENSG00000260390"
"SC2_9.253",-1.94448979462225,9,"Sequencing","ENSG00000260412"
"SC2_9.254",-1.90902451139482,9,"Sequencing","LINGO2"
"SC2_9.255",-1.02716849892407,9,"Sequencing","AQP3"
"SC2_9.256",-1.6931534526135,9,"Sequencing","FAM189A2"
"SC2_9.257",-1.99596702508299,9,"Sequencing","NTRK2"
"SC2_9.258",-1.97439293986212,9,"Sequencing","FGD3"
"SC2_9.259",-1.69433285447358,9,"Sequencing","FBP1"
"SC2_9.260",-1.37840256457462,9,"Sequencing","GAS2L1P2"
"SC2_9.261",-2.03499561540124,9,"Sequencing","GRIN3A"
"SC2_9.262",-1.03974014466333,9,"Sequencing","PPP3R2"
"SC2_9.263",-1.897269218731,9,"Sequencing","LINC01505"
"SC2_9.264",-1.86384114234703,9,"Sequencing","BRINP1"
"SC2_9.265",-1.92817275258414,9,"Sequencing","GPR21"
"SC2_9.266",-1.83786732949562,9,"Sequencing","MIR181A2HG"
"SC2_9.267",-1.03936550451082,9,"Sequencing","IER5L"
"SC2_9.268",-1.29729887287493,9,"Sequencing","C9orf50"
"SC2_9.269",-2.19417677686201,9,"Sequencing","NACC2"
"SC2_9.270",-2.0646210867442,9,"Sequencing","GRIN1"
"SC2_9.271",-1.46700557274933,9,"Sequencing","TH"
"SC2_9.272",-1.70021095259426,9,"Sequencing","SPON1"
"SC2_9.273",-1.82202544917388,9,"Sequencing","NCR3LG1"
"SC2_9.274",-1.68003082278576,9,"Sequencing","ENSG00000270607"
"SC2_9.275",-2.25852079598974,9,"Sequencing","ENSG00000279675"
"SC2_9.276",-2.42804767710791,9,"Sequencing","LRRC4C"
"SC2_9.277",-1.52027602885786,9,"Sequencing","LINC02740"
"SC2_9.278",-1.44482735036428,9,"Sequencing","MS4A7"
"SC2_9.279",-1.13550707012201,9,"Sequencing","MS4A14"
"SC2_9.280",-1.36188211832481,9,"Sequencing","MS4A1"
"SC2_9.281",-1.54976852343013,9,"Sequencing","MIR6746"
"SC2_9.282",-2.23494246911689,9,"Sequencing","KCNK4"
"SC2_9.283",-2.30988491902164,9,"Sequencing","ENSG00000257069"
"SC2_9.284",-2.24367810128496,9,"Sequencing","CATSPERZ"
"SC2_9.285",-0.802365632257034,9,"Sequencing","SHANK2-AS1"
"SC2_9.286",-2.07179258819632,9,"Sequencing","ARHGEF17"
"SC2_9.287",-1.22390093717055,9,"Sequencing","GRM5"
"SC2_9.288",-1.66425346587299,9,"Sequencing","MMP10"
"SC2_9.289",-1.78039829696558,9,"Sequencing","MMP1"
"SC2_9.290",-2.0349866123086,9,"Sequencing","PDGFD"
"SC2_9.291",-2.11146185751136,9,"Sequencing","C11orf87"
"SC2_9.292",-1.60228933026406,9,"Sequencing","ARHGAP20"
"SC2_9.293",-1.41080890258989,9,"Sequencing","LAYN"
"SC2_9.294",-2.223446310556,9,"Sequencing","SCN2B"
"SC2_9.295",-2.14083311649152,9,"Sequencing","ABCG4"
"SC2_9.296",-1.082684282418,9,"Sequencing","TRIM29"
"SC2_9.297",-2.07414432475451,9,"Sequencing","MIR100HG"
"SC2_9.298",-1.652971525472,9,"Sequencing","MIR125B1"
"SC2_9.299",-0.500352694882518,9,"Sequencing","ENSG00000238117"
"SC2_9.300",-1.17521252726504,9,"Sequencing","LINC02714"
"SC2_9.301",-1.37302982368863,9,"Sequencing","LINC00707"
"SC2_9.302",-1.83792618655118,9,"Sequencing","SFMBT2"
"SC2_9.303",-0.930545422414556,9,"Sequencing","ARMC3"
"SC2_9.304",-1.95304000601086,9,"Sequencing","MKX"
"SC2_9.305",-2.22621529025348,9,"Sequencing","FZD8"
"SC2_9.306",-1.82275370360532,9,"Sequencing","MIR4683"
"SC2_9.307",-1.38691346663666,9,"Sequencing","ANXA8L1"
"SC2_9.308",-2.1998838814557,9,"Sequencing","LRRTM3"
"SC2_9.309",-1.76724978584194,9,"Sequencing","TLL2"
"SC2_9.310",-2.01448967780439,9,"Sequencing","SORCS1"
"SC2_9.311",-1.49798990267347,9,"Sequencing","CHST15"
"SC2_9.312",-1.42859231103764,9,"Sequencing","PTPRE"
"SC2_9.313",-2.07307274301619,9,"Sequencing","JAKMIP3"
"SC2_9.314",-0.356011913625107,9,"Sequencing","ENSG00000249695"
"SC2_9.315",-1.94476256383275,9,"Sequencing","GRIN2B"
"SC2_9.316",-1.55700425864578,9,"Sequencing","RERG"
"SC2_9.317",-1.14314876289164,9,"Sequencing","PTHLH"
"SC2_9.318",-2.14251337889698,9,"Sequencing","PDZRN4"
"SC2_9.319",-1.96147846489145,9,"Sequencing","TMEM117"
"SC2_9.320",-2.04028227354037,9,"Sequencing","ENSG00000258101"
"SC2_9.321",-1.5854845812287,9,"Sequencing","KRT18"
"SC2_9.322",-1.82467330340107,9,"Sequencing","TAFA2"
"SC2_9.323",-0.227323662015439,9,"Sequencing","LINC02458"
"SC2_9.324",-1.79409988485575,9,"Sequencing","NTN4"
"SC2_9.325",-1.77047187652,9,"Sequencing","SLC17A8"
"SC2_9.326",-0.648861671245123,9,"Sequencing","ENSG00000257548"
"SC2_9.327",-1.66941631298504,9,"Sequencing","TMEM233"
"SC2_9.328",-1.37265786158005,9,"Sequencing","MIR1178"
"SC2_9.329",-1.00928174243336,9,"Sequencing","ENSG00000280381"
"SC2_9.330",-1.58259701769383,9,"Sequencing","TMEM132D"
"SC2_9.331",-0.90396198182248,9,"Sequencing","LINC02340"
"SC2_9.332",-1.42510922564758,9,"Sequencing","FLT3"
"SC2_9.333",-0.999679228169129,9,"Sequencing","STOML3"
"SC2_9.334",-2.03944723139032,9,"Sequencing","KCTD4"
"SC2_9.335",-1.621565699869,9,"Sequencing","ENSG00000278727"
"SC2_9.336",-1.13635348982928,9,"Sequencing","SLITRK6"
"SC2_9.337",-1.81008734514717,9,"Sequencing","ENSG00000232636"
"SC2_9.338",-1.97252956342722,9,"Sequencing","MIR4500HG"
"SC2_9.339",-1.64284146842432,9,"Sequencing","COL4A2"
"SC2_9.340",-1.97288671451624,9,"Sequencing","NPAS3"
